PROJET;EMET;PHASE;LOT;NIVEAU;ZONE;TYPE DE DOCUMENT;Numéro de document;INDICE;Libellé du document;Dernier indice;Date dépôt GED;Date de réception papier;Ajouté par;Chemin vers le fichier;Commentaire libre;Réponse commentaire libre;Date demande visaRIVAT Architectes;Retard visaRIVAT Architectes;Date visaRIVAT Architectes;VisaRIVAT Architectes;Visa prévuRIVAT Architectes;Numéro chrono visaRIVAT Architectes;Numéro interne visaRIVAT Architectes;Commentaire visaRIVAT Architectes;Réponse commentaire visaRIVAT Architectes;Date demande visaSCAU;Retard visaSCAU;Date visaSCAU;VisaSCAU;Visa prévuSCAU;Numéro chrono visaSCAU;Numéro interne visaSCAU;Commentaire visaSCAU;Réponse commentaire visaSCAU;Date demande visaJLL INGENIERIE;Retard visaJLL INGENIERIE;Date visaJLL INGENIERIE;VisaJLL INGENIERIE;Visa prévuJLL INGENIERIE;Numéro chrono visaJLL INGENIERIE;Numéro interne visaJLL INGENIERIE;Commentaire visaJLL INGENIERIE;Réponse commentaire visaJLL INGENIERIE;Date demande visaBTP Consultant;Retard visaBTP Consultant;Date visaBTP Consultant;VisaBTP Consultant;Visa prévuBTP Consultant;Numéro chrono visaBTP Consultant;Numéro interne visaBTP Consultant;Commentaire visaBTP Consultant;Réponse commentaire visaBTP Consultant;Date demande visaADVENIO ENV;Retard visaADVENIO ENV;Date visaADVENIO ENV;VisaADVENIO ENV;Visa prévuADVENIO ENV;Numéro chrono visaADVENIO ENV;Numéro interne visaADVENIO ENV;Commentaire visaADVENIO ENV;Réponse commentaire visaADVENIO ENV;Date demande visaADVENIO COM;Retard visaADVENIO COM;Date visaADVENIO COM;VisaADVENIO COM;Visa prévuADVENIO COM;Numéro chrono visaADVENIO COM;Numéro interne visaADVENIO COM;Commentaire visaADVENIO COM;Réponse commentaire visaADVENIO COM;Date demande visa42 CONSULTING;Retard visa42 CONSULTING;Date visa42 CONSULTING;Visa42 CONSULTING;Visa prévu42 CONSULTING;Numéro chrono visa42 CONSULTING;Numéro interne visa42 CONSULTING;Commentaire visa42 CONSULTING;Réponse commentaire visa42 CONSULTING;Date demande visaACOUSTB - EGIS;Retard visaACOUSTB - EGIS;Date visaACOUSTB - EGIS;VisaACOUSTB - EGIS;Visa prévuACOUSTB - EGIS;Numéro chrono visaACOUSTB - EGIS;Numéro interne visaACOUSTB - EGIS;Commentaire visaACOUSTB - EGIS;Réponse commentaire visaACOUSTB - EGIS;Date demande visaARCORA;Retard visaARCORA;Date visaARCORA;VisaARCORA;Visa prévuARCORA;Numéro chrono visaARCORA;Numéro interne visaARCORA;Commentaire visaARCORA;Réponse commentaire visaARCORA;Date demande visaJLL;Retard visaJLL;Date visaJLL;VisaJLL;Visa prévuJLL;Numéro chrono visaJLL;Numéro interne visaJLL;Commentaire visaJLL;Réponse commentaire visaJLL;Date demande visaKHEPHREN;Retard visaKHEPHREN;Date visaKHEPHREN;VisaKHEPHREN;Visa prévuKHEPHREN;Numéro chrono visaKHEPHREN;Numéro interne visaKHEPHREN;Commentaire visaKHEPHREN;Réponse commentaire visaKHEPHREN;Date demande visaLAND;Retard visaLAND;Date visaLAND;VisaLAND;Visa prévuLAND;Numéro chrono visaLAND;Numéro interne visaLAND;Commentaire visaLAND;Réponse commentaire visaLAND;Date demande visaPh. A;Retard visaPh. A;Date visaPh. A;VisaPh. A;Visa prévuPh. A;Numéro chrono visaPh. A;Numéro interne visaPh. A;Commentaire visaPh. A;Réponse commentaire visaPh. A;Date demande visaSOCOTEC;Retard visaSOCOTEC;Date visaSOCOTEC;VisaSOCOTEC;Visa prévuSOCOTEC;Numéro chrono visaSOCOTEC;Numéro interne visaSOCOTEC;Commentaire visaSOCOTEC;Réponse commentaire visaSOCOTEC;Date demande visaANTEA;Retard visaANTEA;Date visaANTEA;VisaANTEA;Visa prévuANTEA;Numéro chrono visaANTEA;Numéro interne visaANTEA;Commentaire visaANTEA;Réponse commentaire visaANTEA;Date demande visaMOVVEO;Retard visaMOVVEO;Date visaMOVVEO;VisaMOVVEO;Visa prévuMOVVEO;Numéro chrono visaMOVVEO;Numéro interne visaMOVVEO;Commentaire visaMOVVEO;Réponse commentaire visaMOVVEO;Column162;Column163;Column164;Column165;Column166
MDLF;PHI;EXE;CFO;R03;TTZ;RSX;105;C;MDLF-PHI-EXE-CFO-R03-TTZ-RSX-0105-A-PLAN DE RESEAUX CFO CFA - NIVEAU 3.pdf;DI;22/10/2023;;Marwan DAGHER;/04 - DOCUMENTS D'EXECUTION/Lot 10 - CFO/02 - Pieces Graphiques;;;22/10/2023;-24;29/11/2023;VAO;;1870;;"Romain MATHEY :
Voir remarque Architecte";;22/10/2023;-8;13/11/2023;VAO;;1745;;"Syeva ROEST :
Voir visa plan CFO R02";;22/10/2023;;03/11/2023;VSO;;777;;;;22/10/2023;;04/11/2023;FAV;;1402;;;;22/10/2023;-65;08/01/2024;VSO;;1849;;;;;;;;;;;;;22/10/2023;-10;15/11/2023;HM;;300;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;22/10/2023;;;-173;05/11/2023;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
MDLF;PHI;EXE;CFO;R03;TTZ;RSX;105;B;MDLF-PHI-EXE-CFO-R03-TTZ-RSX-0105-A-PLAN DE RESEAUX CFO CFA - NIVEAU 3.pdf;;11/08/2023;;Marwan DAGHER;/04 - DOCUMENTS D'EXECUTION/Lot 10 - CFO/02 - Pieces Graphiques;;;11/08/2023;-6;30/08/2023;VAO;;1413;;"Romain MATHEY :
Sous réserve remarques architecte
Sous réserve validation JLLi
Sous réserve validation BCT
Sous réserve validation ADVENIO
Sous réserve validation 42C
Sous réserve validation PHA";;11/08/2023;;24/08/2023;HM;;1301;;;;11/08/2023;-18;11/09/2023;VSO;;530;;;;11/08/2023;;;;25/08/2023;;;;;11/08/2023;;21/08/2023;VSO;;1212;;;;;;;;;;;;;11/08/2023;;;;25/08/2023;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;11/08/2023;;;;25/08/2023;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
MDLF;PHI;EXE;CFO;R02;TTZ;RSX;104;B;MDLF-PHI-EXE-CFO-R02-TTZ-RSX-0104-A-PLAN DE RESEAUX CFO CFA - NIVEAU 2.pdf;DI;22/10/2023;;Marwan DAGHER;/04 - DOCUMENTS D'EXECUTION/Lot 10 - CFO/02 - Pieces Graphiques;;;22/10/2023;-24;29/11/2023;VAO;;1867;;"Romain MATHEY :
Voir remarque Architecte";;22/10/2023;-8;13/11/2023;VAO;;1744;;"Syeva ROEST :
Plan validé
Point de vigilance synthèse dans la zone de la pointe Place carrée, la hauteur sous plafond est plus importante";;22/10/2023;;03/11/2023;VSO;;776;;;;22/10/2023;;04/11/2023;FAV;;1401;;;;22/10/2023;-65;08/01/2024;VSO;;1848;;;;;;;;;;;;;22/10/2023;-10;15/11/2023;HM;;302;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;22/10/2023;;;-173;05/11/2023;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
MDLF;PHI;EXE;CFO;R02;TTZ;RSX;104;A;MDLF-PHI-EXE-CFO-R02-TTZ-RSX-0104-A-PLAN DE RESEAUX CFO CFA - NIVEAU 2.pdf;;10/08/2023;;Marwan DAGHER;/04 - DOCUMENTS D'EXECUTION/Lot 10 - CFO/02 - Pieces Graphiques;;;10/08/2023;-6;30/08/2023;VAO;;1414;;"Romain MATHEY :
Sous réserve remarques architecte
Sous réserve validation JLLi
Sous réserve validation BCT
Sous réserve validation ADVENIO
Sous réserve validation 42C
Sous réserve validation PHA";;10/08/2023;;24/08/2023;HM;;1297;;;;10/08/2023;-18;11/09/2023;VSO;;521;;;;10/08/2023;;;;24/08/2023;;;;;10/08/2023;;21/08/2023;VSO;;1207;;;;;;;;;;;;;10/08/2023;;;;24/08/2023;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;10/08/2023;;;;24/08/2023;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
MDLF;PHI;EXE;CFO;R07;TTZ;PLN;129;C;MDLF-PHI-EXE-CFO-R07-TTZ-PLN-0129-A-PLAN DE RESERVATIONS CFO CFA - NIVEAU 7.pdf;DI;22/10/2023;;Marwan DAGHER;/04 - DOCUMENTS D'EXECUTION/Lot 10 - CFO/02 - Pieces Graphiques;;;22/10/2023;;23/10/2023;HM;;1712;;;;22/10/2023;-1;06/11/2023;HM;;1663;;;;22/10/2023;;03/11/2023;VAOB;;772;;"Mahmoud KACEM :
Idem IND B";;22/10/2023;;04/11/2023;FAV;;1397;;;;22/10/2023;-65;08/01/2024;VSO;;1847;;;;;;;;;;;;;22/10/2023;-10;15/11/2023;HM;;305;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;22/10/2023;;;-173;05/11/2023;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
MDLF;PHI;EXE;CFO;R07;TTZ;PLN;129;B;MDLF-PHI-EXE-CFO-R07-TTZ-PLN-0129-A-PLAN DE RESERVATIONS CFO CFA - NIVEAU 7.pdf;;12/08/2023;;Marwan DAGHER;/04 - DOCUMENTS D'EXECUTION/Lot 10 - CFO/02 - Pieces Graphiques;;;12/08/2023;-2;28/08/2023;HM;;1346;;;;12/08/2023;;21/08/2023;HM;;1203;;;;12/08/2023;-16;11/09/2023;VAOB;;537;;"Mahmoud KACEM :
Idem R6";;12/08/2023;;;;26/08/2023;;;;;12/08/2023;;14/08/2023;HM;;1186;;;;;;;;;;;;;12/08/2023;;;;26/08/2023;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12/08/2023;;;;26/08/2023;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
MDLF;PHI;EXE;CFO;R07;TTZ;PLN;129;A;MDLF-PHI-EXE-CFO-R07-TTZ-PLN-0129-A-PLAN DE RESERVATIONS CFO CFA - NIVEAU 7.pdf;;04/07/2023;;Vincent ALMEIDA;/04 - DOCUMENTS D'EXECUTION/Lot 10 - CFO/02 - Pieces Graphiques;;;04/07/2023;;10/07/2023;HM;;1127;;;;;;;;;;;;;04/07/2023;;12/07/2023;VSO;;396;;;;04/07/2023;-16;03/08/2023;FAV;;991;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
MDLF;PHI;EXE;CFO;R06;TTZ;PLN;128;D;MDLF-PHI-EXE-CFO-R06-TTZ-PLN-0128-A-PLAN DE RESERVATIONS CFO CFA - NIVEAU 6.pdf;DI;22/10/2023;;Marwan DAGHER;/04 - DOCUMENTS D'EXECUTION/Lot 10 - CFO/02 - Pieces Graphiques;;;22/10/2023;;23/10/2023;HM;;1708;;;;22/10/2023;-1;06/11/2023;HM;;1662;;;;22/10/2023;;25/10/2023;VAOB;;749;;"Mahmoud KACEM :
Idem indice C.";;22/10/2023;;04/11/2023;FAV;;1396;;;;22/10/2023;-65;08/01/2024;VSO;;1854;;;;;;;;;;;;;22/10/2023;-10;15/11/2023;HM;;306;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;22/10/2023;;;-173;05/11/2023;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
MDLF;PHI;EXE;CFO;R06;TTZ;PLN;128;C;MDLF-PHI-EXE-CFO-R06-TTZ-PLN-0128-A-PLAN DE RESERVATIONS CFO CFA - NIVEAU 6.pdf;;12/08/2023;;Marwan DAGHER;/04 - DOCUMENTS D'EXECUTION/Lot 10 - CFO/02 - Pieces Graphiques;;;12/08/2023;-2;28/08/2023;HM;;1347;;;;12/08/2023;;21/08/2023;HM;;1204;;;;12/08/2023;-16;11/09/2023;VAOB;;536;;"Mahmoud KACEM :
Manque réservation CDC WiredScore partie haute.";;12/08/2023;;;;26/08/2023;;;;;12/08/2023;;14/08/2023;HM;;1187;;;;;;;;;;;;;12/08/2023;;;;26/08/2023;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12/08/2023;;;;26/08/2023;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
MDLF;PHI;EXE;CFO;R06;TTZ;PLN;128;A;MDLF-PHI-EXE-CFO-R06-TTZ-PLN-0128-A-PLAN DE RESERVATIONS CFO CFA - NIVEAU 6.pdf;;04/07/2023;;Vincent ALMEIDA;/04 - DOCUMENTS D'EXECUTION/Lot 10 - CFO/02 - Pieces Graphiques;;;04/07/2023;;10/07/2023;HM;;1128;;;;;;;;;;;;;04/07/2023;;12/07/2023;VSO;;395;;;;04/07/2023;-16;03/08/2023;FAV;;990;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
MDLF;PHI;EXE;CFO;R05;TTZ;PLN;127;D;MDLF-PHI-EXE-CFO-R05-TTZ-PLN-0127-A-PLAN DE RESERVATIONS CFO CFA - NIVEAU 5.pdf;DI;22/10/2023;;Marwan DAGHER;/04 - DOCUMENTS D'EXECUTION/Lot 10 - CFO/02 - Pieces Graphiques;;;22/10/2023;;23/10/2023;HM;;1707;;;;22/10/2023;-1;06/11/2023;VAO;;1661;;"David QUERE :
TOUS NIVEAUX ESCALIER 7 : ATTENTION INSTALLATION FAITE SUR CHANTIER AVEC LUMINAIRES JLLi : ANCIENS PLANS. LUMINAIRES SOUS DALLES DECRITS PAR PhA A PRENDRE EN COMPTE";;22/10/2023;;25/10/2023;VSO;;748;;;;22/10/2023;;04/11/2023;FAV;;1395;;;;22/10/2023;-65;08/01/2024;VSO;;1845;;;;;;;;;;;;;22/10/2023;-10;15/11/2023;HM;;307;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;22/10/2023;;;-173;05/11/2023;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
MDLF;PHI;EXE;CFO;R05;TTZ;PLN;127;B;MDLF-PHI-EXE-CFO-R05-TTZ-PLN-0127-A-PLAN DE RESERVATIONS CFO CFA - NIVEAU 5.pdf;;12/08/2023;;Marwan DAGHER;/04 - DOCUMENTS D'EXECUTION/Lot 10 - CFO/02 - Pieces Graphiques;;;12/08/2023;-2;28/08/2023;HM;;1348;;;;12/08/2023;;21/08/2023;HM;;1205;;;;12/08/2023;-16;11/09/2023;VSO;;535;;;;12/08/2023;;;;26/08/2023;;;;;12/08/2023;;14/08/2023;HM;;1188;;;;;;;;;;;;;12/08/2023;;;;26/08/2023;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12/08/2023;;;;26/08/2023;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
MDLF;PHI;EXE;CFO;R05;TTZ;PLN;127;A;MDLF-PHI-EXE-CFO-R05-TTZ-PLN-0127-A-PLAN DE RESERVATIONS CFO CFA - NIVEAU 5.pdf;;12/04/2023;;Vincent ALMEIDA;/04 - DOCUMENTS D'EXECUTION/Lot 10 - CFO/02 - Pieces Graphiques;;;12/04/2023;;19/04/2023;HM;;608;;;;12/04/2023;-2;28/04/2023;VSO;;555;;;;12/04/2023;-43;08/06/2023;VSO;;305;;;;12/04/2023;-99;02/08/2023;FAV;;981;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
MDLF;PHI;EXE;CFO;R04;TTZ;PLN;126;D;MDLF-PHI-EXE-CFO-R04-TTZ-PLN-0126-A-PLAN DE RESERVATIONS CFO CFA - NIVEAU 4.pdf;DI;22/10/2023;;Marwan DAGHER;/04 - DOCUMENTS D'EXECUTION/Lot 10 - CFO/02 - Pieces Graphiques;;;22/10/2023;;23/10/2023;HM;;1710;;;;22/10/2023;-1;06/11/2023;HM;;1660;;;;22/10/2023;;25/10/2023;VSO;;747;;;;22/10/2023;;04/11/2023;FAV;;1383;;;;22/10/2023;-65;08/01/2024;VSO;;1846;;;;;;;;;;;;;22/10/2023;-10;15/11/2023;HM;;385;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;22/10/2023;;;-173;05/11/2023;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
MDLF;PHI;EXE;CFO;R04;TTZ;PLN;126;B;MDLF-PHI-EXE-CFO-R04-TTZ-PLN-0126-A-PLAN DE RESERVATIONS CFO CFA - NIVEAU 4.pdf;;12/08/2023;;Marwan DAGHER;/04 - DOCUMENTS D'EXECUTION/Lot 10 - CFO/02 - Pieces Graphiques;;;12/08/2023;-2;28/08/2023;HM;;1349;;;;12/08/2023;;21/08/2023;HM;;1206;;;;12/08/2023;-16;11/09/2023;VSO;;534;;;;12/08/2023;;;;26/08/2023;;;;;12/08/2023;;14/08/2023;HM;;1189;;;;;;;;;;;;;12/08/2023;;;;26/08/2023;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12/08/2023;;;;26/08/2023;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
MDLF;PHI;EXE;CFO;R04;TTZ;PLN;126;A;MDLF-PHI-EXE-CFO-R04-TTZ-PLN-0126-A-PLAN DE RESERVATIONS CFO CFA - NIVEAU 4.pdf;;12/04/2023;;Vincent ALMEIDA;/04 - DOCUMENTS D'EXECUTION/Lot 10 - CFO/02 - Pieces Graphiques;;;12/04/2023;;19/04/2023;HM;;607;;;;12/04/2023;-2;28/04/2023;VSO;;554;;;;12/04/2023;-43;08/06/2023;VSO;;306;;;;12/04/2023;-99;02/08/2023;FAV;;980;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
MDLF;PHI;EXE;CFO;R03;TTZ;PLN;125;E;MDLF-PHI-EXE-CFO-R03-TTZ-PLN-0125-A-PLAN DE RESERVATIONS CFO CFA - NIVEAU 3.pdf;DI;22/10/2023;;Marwan DAGHER;/04 - DOCUMENTS D'EXECUTION/Lot 10 - CFO/02 - Pieces Graphiques;;;22/10/2023;;23/10/2023;HM;;1711;;;;22/10/2023;-1;06/11/2023;HM;;1659;;;;22/10/2023;;25/10/2023;VSO;;746;;;;22/10/2023;;04/11/2023;FAV;;1382;;;;22/10/2023;-65;08/01/2024;VSO;;1855;;;;;;;;;;;;;22/10/2023;-10;15/11/2023;HM;;384;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;22/10/2023;;;-173;05/11/2023;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
MDLF;PHI;EXE;CFO;R03;TTZ;PLN;125;C;MDLF-PHI-EXE-CFO-R03-TTZ-PLN-0125-A-PLAN DE RESERVATIONS CFO CFA - NIVEAU 3.pdf;;12/08/2023;;Marwan DAGHER;/04 - DOCUMENTS D'EXECUTION/Lot 10 - CFO/02 - Pieces Graphiques;;;12/08/2023;-2;28/08/2023;HM;;1350;;;;12/08/2023;;21/08/2023;HM;;1207;;;;12/08/2023;-16;11/09/2023;VSO;;533;;;;12/08/2023;;;;26/08/2023;;;;;12/08/2023;;14/08/2023;HM;;1190;;;;;;;;;;;;;12/08/2023;;;;26/08/2023;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12/08/2023;;;;26/08/2023;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
MDLF;PHI;EXE;CFO;R03;TTZ;PLN;125;B;MDLF-PHI-EXE-CFO-R03-TTZ-PLN-0125-A-PLAN DE RESERVATIONS CFO CFA - NIVEAU 3.pdf;;12/04/2023;;Vincent ALMEIDA;/04 - DOCUMENTS D'EXECUTION/Lot 10 - CFO/02 - Pieces Graphiques;;;12/04/2023;;19/04/2023;HM;;606;;;;12/04/2023;-2;28/04/2023;VSO;;553;;;;12/04/2023;-43;08/06/2023;VSO;;307;;;;12/04/2023;-99;02/08/2023;FAV;;979;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
MDLF;PHI;EXE;CFO;R03;TTZ;PLN;125;A;MDLF-PHI-EXE-CFO-R03-TTZ-PLN-0125-A-PLAN DE RESERVATIONS CFO CFA - NIVEAU 3.pdf;;22/03/2023;;Vincent ALMEIDA;/04 - DOCUMENTS D'EXECUTION/Lot 10 - CFO/02 - Pieces Graphiques;;;22/03/2023;;03/04/2023;HM;;545;;;;22/03/2023;;24/03/2023;HM;;365;;;;22/03/2023;;;;05/04/2023;;;;;22/03/2023;;;;05/04/2023;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
MDLF;PHI;EXE;CFO;R02;TTZ;PLN;124;D;MDLF-PHI-EXE-CFO-R02-TTZ-PLN-0124-A-PLAN DE RESERVATIONS CFO CFA - NIVEAU 2.pdf;DI;22/10/2023;;Marwan DAGHER;/04 - DOCUMENTS D'EXECUTION/Lot 10 - CFO/02 - Pieces Graphiques;;;22/10/2023;;23/10/2023;HM;;1709;;;;22/10/2023;-1;06/11/2023;HM;;1658;;;;22/10/2023;;25/10/2023;VSO;;745;;;;22/10/2023;;04/11/2023;FAV;;1381;;;;22/10/2023;-65;08/01/2024;VSO;;1844;;;;;;;;;;;;;22/10/2023;-10;15/11/2023;HM;;383;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;22/10/2023;;;-173;05/11/2023;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
MDLF;PHI;EXE;CFO;R02;TTZ;PLN;124;B;MDLF-PHI-EXE-CFO-R02-TTZ-PLN-0124-A-PLAN DE RESERVATIONS CFO CFA - NIVEAU 2.pdf;;12/08/2023;;Marwan DAGHER;/04 - DOCUMENTS D'EXECUTION/Lot 10 - CFO/02 - Pieces Graphiques;;;12/08/2023;-2;28/08/2023;HM;;1351;;;;12/08/2023;;21/08/2023;HM;;1208;;;;12/08/2023;-16;11/09/2023;VSO;;532;;;;12/08/2023;;;;26/08/2023;;;;;12/08/2023;;14/08/2023;HM;;1191;;;;;;;;;;;;;12/08/2023;;;;26/08/2023;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12/08/2023;;;;26/08/2023;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
MDLF;PHI;EXE;CFO;R02;TTZ;PLN;124;A;MDLF-PHI-EXE-CFO-R02-TTZ-PLN-0124-A-PLAN DE RESERVATIONS CFO CFA - NIVEAU 2.pdf;;12/04/2023;;Vincent ALMEIDA;/04 - DOCUMENTS D'EXECUTION/Lot 10 - CFO/02 - Pieces Graphiques;;;12/04/2023;;19/04/2023;HM;;605;;;;12/04/2023;-2;28/04/2023;VSO;;552;;;;12/04/2023;-43;08/06/2023;VSO;;308;;;;12/04/2023;-99;02/08/2023;FAV;;978;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
MDLF;PHI;EXE;CFO;R01;TTZ;PLN;123;D;MDLF-PHI-EXE-CFO-R01-TTZ-PLN-0123-A-PLAN DE RESERVATIONS CFO CFA - NIVEAU 1.pdf;DI;22/10/2023;;Marwan DAGHER;/04 - DOCUMENTS D'EXECUTION/Lot 10 - CFO/02 - Pieces Graphiques;;;22/10/2023;;23/10/2023;HM;;1706;;;;22/10/2023;-1;06/11/2023;HM;;1657;;;;22/10/2023;;25/10/2023;VSO;;744;;;;22/10/2023;;04/11/2023;FAV;;1380;;;;22/10/2023;-65;08/01/2024;VSO;;1843;;;;;;;;;;;;;22/10/2023;-10;15/11/2023;HM;;382;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;22/10/2023;;;-173;05/11/2023;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
MDLF;PHI;EXE;CFO;R01;TTZ;PLN;123;B;MDLF-PHI-EXE-CFO-R01-TTZ-PLN-0123-A-PLAN DE RESERVATIONS CFO CFA - NIVEAU 1.pdf;;12/08/2023;;Marwan DAGHER;/04 - DOCUMENTS D'EXECUTION/Lot 10 - CFO/02 - Pieces Graphiques;;;12/08/2023;-2;28/08/2023;HM;;1352;;;;12/08/2023;;21/08/2023;HM;;1197;;;;12/08/2023;-16;11/09/2023;VSO;;531;;;;12/08/2023;;;;26/08/2023;;;;;12/08/2023;;14/08/2023;HM;;1192;;;;;;;;;;;;;12/08/2023;;;;26/08/2023;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12/08/2023;;;;26/08/2023;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
MDLF;PHI;EXE;CFO;R01;TTZ;PLN;123;A;MDLF-PHI-EXE-CFO-R01-TTZ-PLN-0123-A-PLAN DE RESERVATIONS CFO CFA - NIVEAU 1.pdf;;12/04/2023;;Vincent ALMEIDA;/04 - DOCUMENTS D'EXECUTION/Lot 10 - CFO/02 - Pieces Graphiques;;;12/04/2023;;19/04/2023;HM;;604;;;;12/04/2023;-2;27/04/2023;VAOB;;542;;"David QUERE :
Voir visa ci-joint + PDF dossier marché à prendre en compte. 

Possible de cheminer les cables alim luminaires PhA en sous face sans CDC? 

Voir perspectives: tout apparent dans cette zone";;12/04/2023;-43;08/06/2023;VSO;;309;;;;12/04/2023;;12/04/2023;PI;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
MDLF;BSRE;EXE;ETA;R02;TTZ;DET;1;A;Carnet_Détail_Ind A_Etudes R+2.pdf;DI;20/10/2023;;Salma Bouzinbi;/04 - DOCUMENTS D'EXECUTION/Lot 06 - Etanchéité/02 - Pieces Graphiques;;;20/10/2023;-26;29/11/2023;VAO;;1790;;"Romain MATHEY :
sous réserve remarques BCT
sous réserve remarques Architecte";;20/10/2023;-3;06/11/2023;VAO;;1646;;"Syeva ROEST :
Voir fiche visa";;;;;;;;;;;20/10/2023;-160;11/04/2024;FAV;;2201;;;;20/10/2023;-41;14/12/2023;HM;;1734;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;06/12/2023;;;-128;20/12/2023;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
