PROJET;EMET;PHASE;LOT;ZONE;TYPE DE DOCUMENT;Numéro;INDICE;Libellé du document;Dernier indice;Date dépôt GED;Date de réception papier;Ajouté par;Chemin vers le fichier;Date demande visaMOEXE;Retard visaMOEXE;Date visaMOEXE;VisaMOEXE;Visa prévuMOEXE;Numéro chrono visaMOEXE;Numéro interne visaMOEXE;Commentaire visaMOEXE;Réponse commentaire visaMOEXE;Date demande visaMOE ENV;Retard visaMOE ENV;Date visaMOE ENV;VisaMOE ENV;Visa prévuMOE ENV;Numéro chrono visaMOE ENV;Numéro interne visaMOE ENV;Commentaire visaMOE ENV;Réponse commentaire visaMOE ENV;Date demande visaCOST MANAGER;Retard visaCOST MANAGER;Date visaCOST MANAGER;VisaCOST MANAGER;Visa prévuCOST MANAGER;Numéro chrono visaCOST MANAGER;Numéro interne visaCOST MANAGER;Commentaire visaCOST MANAGER;Réponse commentaire visaCOST MANAGER;Date demande visaMOE CET;Retard visaMOE CET;Date visaMOE CET;VisaMOE CET;Visa prévuMOE CET;Numéro chrono visaMOE CET;Numéro interne visaMOE CET;Commentaire visaMOE CET;Réponse commentaire visaMOE CET;Date demande visaMOE ACOUSTICIEN;Retard visaMOE ACOUSTICIEN;Date visaMOE ACOUSTICIEN;VisaMOE ACOUSTICIEN;Visa prévuMOE ACOUSTICIEN;Numéro chrono visaMOE ACOUSTICIEN;Numéro interne visaMOE ACOUSTICIEN;Commentaire visaMOE ACOUSTICIEN;Réponse commentaire visaMOE ACOUSTICIEN;Date demande visaMOE CUISINE;Retard visaMOE CUISINE;Date visaMOE CUISINE;VisaMOE CUISINE;Visa prévuMOE CUISINE;Numéro chrono visaMOE CUISINE;Numéro interne visaMOE CUISINE;Commentaire visaMOE CUISINE;Réponse commentaire visaMOE CUISINE;Date demande visaMOE AV;Retard visaMOE AV;Date visaMOE AV;VisaMOE AV;Visa prévuMOE AV;Numéro chrono visaMOE AV;Numéro interne visaMOE AV;Commentaire visaMOE AV;Réponse commentaire visaMOE AV;Date demande visaMOE IoT / BOS;Retard visaMOE IoT / BOS;Date visaMOE IoT / BOS;VisaMOE IoT / BOS;Visa prévuMOE IoT / BOS;Numéro chrono visaMOE IoT / BOS;Numéro interne visaMOE IoT / BOS;Commentaire visaMOE IoT / BOS;Réponse commentaire visaMOE IoT / BOS;Date demande visaCoordinateur SSI;Retard visaCoordinateur SSI;Date visaCoordinateur SSI;VisaCoordinateur SSI;Visa prévuCoordinateur SSI;Numéro chrono visaCoordinateur SSI;Numéro interne visaCoordinateur SSI;Commentaire visaCoordinateur SSI;Réponse commentaire visaCoordinateur SSI;Date demande visaPréventionniste;Retard visaPréventionniste;Date visaPréventionniste;VisaPréventionniste;Visa prévuPréventionniste;Numéro chrono visaPréventionniste;Numéro interne visaPréventionniste;Commentaire visaPréventionniste;Réponse commentaire visaPréventionniste;Date demande visaBureau de contrôle;Retard visaBureau de contrôle;Date visaBureau de contrôle;VisaBureau de contrôle;Visa prévuBureau de contrôle;Numéro chrono visaBureau de contrôle;Numéro interne visaBureau de contrôle;Commentaire visaBureau de contrôle;Réponse commentaire visaBureau de contrôle;Date demande visaCoordinateur SPS;Retard visaCoordinateur SPS;Date visaCoordinateur SPS;VisaCoordinateur SPS;Visa prévuCoordinateur SPS;Numéro chrono visaCoordinateur SPS;Numéro interne visaCoordinateur SPS;Commentaire visaCoordinateur SPS;Réponse commentaire visaCoordinateur SPS;Date demande visaMOE ECLAIRAGE;Retard visaMOE ECLAIRAGE;Date visaMOE ECLAIRAGE;VisaMOE ECLAIRAGE;Visa prévuMOE ECLAIRAGE;Numéro chrono visaMOE ECLAIRAGE;Numéro interne visaMOE ECLAIRAGE;Commentaire visaMOE ECLAIRAGE;Réponse commentaire visaMOE ECLAIRAGE;Date demande visaMOE PAYSAGISTE;Retard visaMOE PAYSAGISTE;Date visaMOE PAYSAGISTE;VisaMOE PAYSAGISTE;Visa prévuMOE PAYSAGISTE;Numéro chrono visaMOE PAYSAGISTE;Numéro interne visaMOE PAYSAGISTE;Commentaire visaMOE PAYSAGISTE;Réponse commentaire visaMOE PAYSAGISTE;Date demande visaMOE SECURITY-IT;Retard visaMOE SECURITY-IT;Date visaMOE SECURITY-IT;VisaMOE SECURITY-IT;Visa prévuMOE SECURITY-IT;Numéro chrono visaMOE SECURITY-IT;Numéro interne visaMOE SECURITY-IT;Commentaire visaMOE SECURITY-IT;Réponse commentaire visaMOE SECURITY-IT;Date demande visaARCHI;Retard visaARCHI;Date visaARCHI;VisaARCHI;Visa prévuARCHI;Numéro chrono visaARCHI;Numéro interne visaARCHI;Commentaire visaARCHI;Réponse commentaire visaARCHI;Date demande visaCOMMISSIONING;Retard visaCOMMISSIONING;Date visaCOMMISSIONING;VisaCOMMISSIONING;Visa prévuCOMMISSIONING;Numéro chrono visaCOMMISSIONING;Numéro interne visaCOMMISSIONING;Commentaire visaCOMMISSIONING;Réponse commentaire visaCOMMISSIONING;Date demande visaMOE CVC/PLB;Retard visaMOE CVC/PLB;Date visaMOE CVC/PLB;VisaMOE CVC/PLB;Visa prévuMOE CVC/PLB;Numéro chrono visaMOE CVC/PLB;Numéro interne visaMOE CVC/PLB;Commentaire visaMOE CVC/PLB;Réponse commentaire visaMOE CVC/PLB;Date demande visaMOE CFO/CFA/GTB;Retard visaMOE CFO/CFA/GTB;Date visaMOE CFO/CFA/GTB;VisaMOE CFO/CFA/GTB;Visa prévuMOE CFO/CFA/GTB;Numéro chrono visaMOE CFO/CFA/GTB;Numéro interne visaMOE CFO/CFA/GTB;Commentaire visaMOE CFO/CFA/GTB;Réponse commentaire visaMOE CFO/CFA/GTB;Date demande visaMOA;Retard visaMOA;Date visaMOA;VisaMOA;Visa prévuMOA;Numéro chrono visaMOA;Numéro interne visaMOA;Commentaire visaMOA;Réponse commentaire visaMOA;Column195;Column196;Column197;Column198;Column199;Column200;Column201;Column202;Column203;Column204;Column205;Column206
LED;TUR;EXE;AGE;R2;PLN;13;A;LED-TUR-EXE-AGE-R2-PLN-0013-A - Secret room Porte.pdf;;20/09/2023;;Sarah NGUYENVAN;/402 - AMENAGEMENTS/PLANS - DETAILS - TURRINI;20/09/2023;;;;27/09/2023;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20/09/2023;;;;27/09/2023;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20/09/2023;;;;27/09/2023;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LED;TUR;EXE;AGE;R2;PLN;13;0;LED-TUR-EXE-AGE-R2-PLN-0013-0 - Secret room Porte.pdf;;24/08/2023;;Sarah NGUYENVAN;/402 - AMENAGEMENTS/PLANS - DETAILS - TURRINI;24/08/2023;-17;17/09/2023;VAO;;965;;"Polycarpe ANANI :
Voir avis architecte.";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;24/08/2023;-19;19/09/2023;F;;593;;"Visa SOCOTEC :
Emetteur : Gilles LE NY
Date : 2023-08-24T14:58:47+00:00
Avis : Favorable
Commentaire : 
Voir Document en PJ";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;24/08/2023;-8;08/09/2023;VAO;;1069;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LED;DUR;EXE;AGE;R3;DET;325;A;LED-DUR-EXE-AGE-R3-DET-0325-A - BANQUETTE TYPE A HUDDLE 4P.pdf;DI;05/10/2023;;Clotaire BRASSARD;/402 - AMENAGEMENTS/PLANS - DETAILS - DURIEZ;05/10/2023;-12;24/10/2023;VSO;;1464;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;05/10/2023;;05/10/2023;PI;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;05/10/2023;-7;19/10/2023;VSO;;1448;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LED;DUR;EXE;AGE;R3;DET;325;0;LED-DUR-EXE-AGE-R3-DET-0325-0 - BANQUETTE TYPE A - HUDDLE 4P.pdf;;11/09/2023;;Clotaire BRASSARD;/402 - AMENAGEMENTS/PLANS - DETAILS - DURIEZ;11/09/2023;-13;30/09/2023;VAO;;1253;;"Polycarpe ANANI :
Voir avis architecte";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;11/09/2023;-2;20/09/2023;F;;652;;"Visa SOCOTEC :
Emetteur : Gilles LE NY
Date : 2023-09-11T13:37:15+00:00
Avis : Favorable
Commentaire : 
Voir Document en PJ";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;11/09/2023;;18/09/2023;VAO;;1197;;;"Sarah NGUYENVAN :
cf. retour ci joint
 fr :  
LED-DUR-EXE-AGE-R3-DET-0325-0 - BANQUETTE TYPE A HUDDLE 4P - VISA STU Retour DZ.pdf";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LED;SAG;EXE;RSD;TNZ;PLN;1;0;LED-SAG-EXE-RSD-TNZ-PLN-0001-0 - Plan de repérage résine de sol.pdf;DI;05/10/2023;;Célia COUTURE;/404 - SOLS & MURAUX DURS/PLANS & DETAILS RESINE;06/10/2023;;;-197;13/10/2023;;;;;06/10/2023;-60;11/12/2023;VSO;;1049;;;;;;;;;;;;;;;;;;;;;;06/10/2023;;06/10/2023;PI;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;06/10/2023;-13;25/10/2023;F;;871;;"Visa SOCOTEC :
Emetteur : Gilles LE NY
Date : 2023-10-06T06:10:35+00:00
Avis : Favorable
Commentaire : 
Voir Document en PJ";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;06/10/2023;-14;26/10/2023;VAO;;1523;;"Mathilde THALOUARN :
VAO :
- Voir observations ci-jointes";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LED;DUR;EXE;AGE;2ES;DET;270;A;LED-DUR-EXE-AGE-2ES-DET-0270-A - PHONE BOOTH 211-M.pdf;DI;05/10/2023;;Clotaire BRASSARD;/402 - AMENAGEMENTS/PLANS - DETAILS - DURIEZ;05/10/2023;;12/10/2023;VAO;;1354;;"Polycarpe ANANI :
Prendre en compte avis architecte";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;05/10/2023;-13;25/10/2023;F;;849;;"Visa SOCOTEC :
Emetteur : Gilles LE NY
Date : 2023-10-05T11:50:46+00:00
Avis : Favorable
Commentaire : 
Voir Document en PJ";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;05/10/2023;;11/10/2023;VAO;;1415;;"Hayun PAUGAM :
PASS CABLE OUVERATURE A RECEVOIR PEINTURE FINITION PEI 1.6";"Clotaire BRASSARD :
Bonjour, 
Oui le chant du passe-câble sera en noir.";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LED;DUR;EXE;AGE;2ES;DET;270;0;LED-DUR-EXE-AGE-2ES-DET-0270-0 - PHONE BOOTH 211-M.pdf;;07/09/2023;;Clotaire BRASSARD;/402 - AMENAGEMENTS/PLANS - DETAILS - DURIEZ;11/09/2023;-13;30/09/2023;VAO;;1302;;"Polycarpe ANANI :
prendre en compte avis architecte.";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;11/09/2023;-2;20/09/2023;F;;631;;"Visa SOCOTEC :
Emetteur : Gilles LE NY
Date : 2023-09-11T06:29:07+00:00
Avis : Favorable
Commentaire : 
Voir Document en PJ";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;15/09/2023;VAO;;1147;;"Hayun PAUGAM :
Stratifié nouvel référence a besoin d'avoir anti trace doigts.  Le largeur et profondeur a vérifier par Duriez au site.";"Sarah NGUYENVAN :
Le stratifié est bien anti trace.
Les relevés seront fait avant mise en fabrication.
Merci de modifier votre visa en VSO.";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"EXE

ARCHI -> REF
Hayun PAUGAM :
VOIR VISA LED-DUR-EXE-AGE-R2-DET-0200 POUR COMMENTAIRE";"EXE
11/09/2023
ARCHI -> VSO
Hayun PAUGAM :";;;;;;;;;;
LED;DUR;EXE;AGE;2ES;DET;260;A;LED-DUR-EXE-AGE-2ES-DET-0260-A - PHONE BOOTH 209-M.pdf;DI;05/10/2023;;Clotaire BRASSARD;/402 - AMENAGEMENTS/PLANS - DETAILS - DURIEZ;05/10/2023;;12/10/2023;VAO;;1355;;"Polycarpe ANANI :
Prendre en compte avis architecte";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;05/10/2023;-13;25/10/2023;F;;889;;"Visa SOCOTEC :
Emetteur : Gilles LE NY
Date : 2023-10-05T11:51:40+00:00
Avis : Favorable
Commentaire : 
Voir Document en PJ";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;05/10/2023;;11/10/2023;VAO;;1414;;"Hayun PAUGAM :
PASS CABLE OUVERATURE A RECEVOIR PEINTURE FINITION PEI 1.6";"Clotaire BRASSARD :
Bonjour, 
Oui le chant du passe-câble sera en noir.";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LED;DUR;EXE;AGE;2ES;DET;260;0;LED-DUR-EXE-AGE-2ES-DET-0260-0 - PHONE BOOTH 209-M.pdf;;07/09/2023;;Clotaire BRASSARD;/402 - AMENAGEMENTS/PLANS - DETAILS - DURIEZ;11/09/2023;-13;30/09/2023;VAO;;1297;;"Polycarpe ANANI :
prendre en compte avis architecte.";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;11/09/2023;-2;20/09/2023;F;;618;;"Visa SOCOTEC :
Emetteur : Gilles LE NY
Date : 2023-09-11T06:30:01+00:00
Avis : Favorable
Commentaire : 
Voir Document en PJ";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;15/09/2023;VAO;;1160;;"Hayun PAUGAM :
La nouvelle référence du stratifié doit être anti-trace doigt.  La largeur et la profondeur seront vérifiées par Duriez sur place.";"Sarah NGUYENVAN :
Le stratifié est bien anti trace.
Les relevés seront fait avant mise en fabrication.
Merci de modifier votre visa en VSO.";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"EXE
11/09/2023
ARCHI -> REF
Hayun PAUGAM :
VOIR VISA LED-DUR-EXE-AGE-R2-DET-0200 POUR COMMENTAIRE";;;;;;;;;;;
LED;DUR;EXE;AGE;2ES;DET;255;A;LED-DUR-EXE-AGE-2ES-DET-0255-A - PHONE BOOTH 208-M.pdf;DI;05/10/2023;;Clotaire BRASSARD;/402 - AMENAGEMENTS/PLANS - DETAILS - DURIEZ;05/10/2023;;12/10/2023;VAO;;1356;;"Polycarpe ANANI :
Prendre en compte avis architecte";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;05/10/2023;-13;25/10/2023;F;;855;;"Visa SOCOTEC :
Emetteur : Gilles LE NY
Date : 2023-10-05T11:51:28+00:00
Avis : Favorable
Commentaire : 
Voir Document en PJ";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;05/10/2023;;11/10/2023;VAO;;1413;;"Hayun PAUGAM :
PASS CABLE OUVERATURE A RECEVOIR PEINTURE FINITION PEI 1.6";"Clotaire BRASSARD :
Bonjour, 
Oui le chant du passe-câble sera en noir.";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LED;DUR;EXE;AGE;2ES;DET;255;0;LED-DUR-EXE-AGE-2ES-DET-0255-0 - PHONE BOOTH 208-M.pdf;;07/09/2023;;Clotaire BRASSARD;/402 - AMENAGEMENTS/PLANS - DETAILS - DURIEZ;11/09/2023;-13;30/09/2023;VAO;;1266;;"Polycarpe ANANI :
Voir avis architecte";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;11/09/2023;-2;20/09/2023;F;;604;;"Visa SOCOTEC :
Emetteur : Gilles LE NY
Date : 2023-09-11T06:30:03+00:00
Avis : Favorable
Commentaire : 
Voir Document en PJ";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;15/09/2023;VAO;;1159;;"Hayun PAUGAM :
La nouvelle référence du stratifié doit être anti-trace doigt.  La largeur et la profondeur seront vérifiées par Duriez sur place.";"Sarah NGUYENVAN :
Le stratifié est bien anti trace.
Les relevés seront fait avant mise en fabrication.
Merci de modifier votre visa en VSO.";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"EXE
11/09/2023
ARCHI -> REF
Hayun PAUGAM :
VOIR VISA LED-DUR-EXE-AGE-R2-DET-0200 POUR COMMENTAIRE";;;;;;;;;;;
LED;DUR;EXE;AGE;R3;DET;320;A;LED-DUR-EXE-AGE-R3-DET-0320-A - PHONE BOOTH 309.pdf;DI;05/10/2023;;Clotaire BRASSARD;/402 - AMENAGEMENTS/PLANS - DETAILS - DURIEZ;05/10/2023;;12/10/2023;VAO;;1357;;"Polycarpe ANANI :
Prendre en compte avis architecte";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;05/10/2023;-13;25/10/2023;F;;879;;"Visa SOCOTEC :
Emetteur : Gilles LE NY
Date : 2023-10-05T11:51:43+00:00
Avis : Favorable
Commentaire : 
Voir Document en PJ";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;05/10/2023;;11/10/2023;VAO;;1412;;"Hayun PAUGAM :
PASS CABLE OUVERATURE A RECEVOIR PEINTURE FINITION PEI 1.6";"Clotaire BRASSARD :
Bonjour, 
Oui le chant du passe-câble sera en noir.";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LED;DUR;EXE;AGE;R3;DET;320;0;LED-DUR-EXE-AGE-R3-DET-0320-0 - PHONE BOOTH 309.pdf;;08/09/2023;;Clotaire BRASSARD;/402 - AMENAGEMENTS/PLANS - DETAILS - DURIEZ;11/09/2023;-13;30/09/2023;VAO;;1257;;"Polycarpe ANANI :
Voir avis architecte";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;11/09/2023;-2;20/09/2023;F;;661;;"Visa SOCOTEC :
Emetteur : Gilles LE NY
Date : 2023-09-11T05:56:00+00:00
Avis : Favorable
Commentaire : 
Voir Document en PJ";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;15/09/2023;VAO;;1149;;"Hayun PAUGAM :
Stratifié nouvel référence a besoin d'avoir anti trace doigts.  Le largeur et profondeur a vérifier par Duriez au site.";"Sarah NGUYENVAN :
Le stratifié est bien anti trace.
Les relevés seront fait avant mise en fabrication.
Merci de modifier votre visa en VSO.";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"EXE
11/09/2023
ARCHI -> REF
Hayun PAUGAM :
VOIR VISA LED-DUR-EXE-AGE-R2-DET-0200 POUR COMMENTAIRE";;;;;;;;;;;
LED;DUR;EXE;AGE;R3;DET;300;A;LED-DUR-EXE-AGE-R3-DET-0300-A - PHONE BOOTH 305.pdf;DI;05/10/2023;;Clotaire BRASSARD;/402 - AMENAGEMENTS/PLANS - DETAILS - DURIEZ;05/10/2023;;12/10/2023;VAO;;1359;;"Polycarpe ANANI :
Prendre en compte avis architecte";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;05/10/2023;-13;25/10/2023;F;;873;;"Visa SOCOTEC :
Emetteur : Gilles LE NY
Date : 2023-10-05T11:51:20+00:00
Avis : Favorable
Commentaire : 
Voir Document en PJ";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;05/10/2023;;11/10/2023;VAO;;1410;;"Hayun PAUGAM :
PASS CABLE - COTE DE L'OUVERATURE VA RECEVOIR LA FINITION PEINTURE MEN1.6";"Clotaire BRASSARD :
Bonjour, 
Oui le chant du passe-câble sera en noir.";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LED;DUR;EXE;AGE;R3;DET;300;0;LED-DUR-EXE-AGE-R3-DET-0300-0 - PHONE BOOTH 305.pdf;;07/09/2023;;Clotaire BRASSARD;/402 - AMENAGEMENTS/PLANS - DETAILS - DURIEZ;11/09/2023;-8;26/09/2023;VAO;;1145;;"Polycarpe ANANI :
Voir avis architecte";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;11/09/2023;-2;20/09/2023;F;;654;;"Visa SOCOTEC :
Emetteur : Gilles LE NY
Date : 2023-09-11T06:31:12+00:00
Avis : Favorable
Commentaire : 
Voir Document en PJ";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;15/09/2023;VAO;;1154;;"Hayun PAUGAM :
La nouvelle référence du stratifié doit être anti-trace doigt.  La largeur et la profondeur seront vérifiées par Duriez sur place.";"Sarah NGUYENVAN :
Le stratifié est bien anti trace.
Les relevés seront fait avant mise en fabrication.
Merci de modifier votre visa en VSO.";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"EXE
11/09/2023
ARCHI -> REF
Hayun PAUGAM :
VOIR VISA LED-DUR-EXE-AGE-R2-DET-0200 POUR COMMENTAIRE";;;;;;;;;;;
LED;DUR;EXE;AGE;R2;DET;230;A;LED-DUR-EXE-AGE-R2-DET-0230-A - BANQUETTE TYPE A NANO KITCHEN LIBRARY.pdf;DI;05/10/2023;;Clotaire BRASSARD;/402 - AMENAGEMENTS/PLANS - DETAILS - DURIEZ;05/10/2023;-12;24/10/2023;VSO;;1466;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;05/10/2023;-13;25/10/2023;F;;841;;"Visa SOCOTEC :
Emetteur : Gilles LE NY
Date : 2023-10-05T11:52:23+00:00
Avis : Favorable
Commentaire : 
Voir Document en PJ";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;05/10/2023;-8;20/10/2023;VSO;;1459;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LED;DUR;EXE;AGE;R2;DET;230;0;LED-DUR-EXE-AGE-R2-DET-0230-0 - BANQUETTE TYPE A NANO KITCHEN LIBRARY.pdf;;26/07/2023;;Clotaire BRASSARD;/402 - AMENAGEMENTS/PLANS - DETAILS - DURIEZ;27/07/2023;-59;30/09/2023;REF;;1286;;"Polycarpe ANANI :
prendre en compte avis architecte. trop d'observation à reprendre";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;27/07/2023;;03/08/2023;F;;329;;"Visa SOCOTEC :
Emetteur : Gilles LE NY
Date : 2023-07-27T07:57:12+00:00
Avis : Favorable
Commentaire : 
Voir Document en PJ";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;27/07/2023;-18;21/08/2023;REF;;933;;;"Sarah NGUYENVAN :
Cf. retour ci-joint.
 fr :  
LED-DUR-EXE-AGE-R2-DET-0230-0 - BANQUETTE TYPE A NANO KITCHEN LIBRARY (Visa STUDIOS - Retour DZ).pdf";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LED;QUI;EXE;CUI;TNZ;DAF;7033;B;LED-QUI-EXE-CUI-TNZ-PLN-7033-B - RINCE VERRE.pdf;DI;05/10/2023;;Sophia BIHICH;/501-502 - CUISINE/FICHES PRODUITS;05/10/2023;;;-197;12/10/2023;;;;;06/11/2023;-29;11/12/2023;VSO;;1028;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;05/10/2023;;12/10/2023;VSO;;137;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;05/10/2023;;;-197;12/10/2023;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;05/10/2023;-11;23/10/2023;VAO;;1484;;"Mathilde THALOUARN :
VAO :
- Finition en noir";;;;;;;;;;;06/11/2023;;06/11/2023;VAO;;207;;"Romain MAJOUR :
Se référer aux remarques de l'Architecte et du BET Cuisine.";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LED;QUI;EXE;CUI;TNZ;DAF;7033;A;LED-QUI-EXE-CUI-TNZ-DAF-7033-A - RINCE VERRE.pdf;;16/08/2023;;Cédric LE CORVELLEC;/501-502 - CUISINE/FICHES PRODUITS;16/08/2023;-26;17/09/2023;REF;;940;;"Polycarpe ANANI :
Voir avis BET CUISINE";;16/08/2023;-3;25/08/2023;NC;;371;;;;;;;;;;;;;16/08/2023;;;;23/08/2023;;;;;;;;;;;;;;16/08/2023;-8;30/08/2023;REF;;69;;"Anton SIMONE :
should be Recessed IN counter (not ONcounter)";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;16/08/2023;;;;23/08/2023;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;21/08/2023;-30;27/09/2023;REF;;1329;;;;;;;;;;;;;16/08/2023;-17;08/09/2023;NC;;91;;;;16/08/2023;-6;29/08/2023;NC;;135;;;;;;;;;;;;;;;;;;;;;;;;
LED;QUI;EXE;CUI;TNZ;DAF;7033;0;LED-QUI-EXE-CUI-TNZ-DAF-7033-0 -RINCE VERRE.pdf;;22/06/2023;;Eric FILIPPI;/501-502 - CUISINE/FICHES PRODUITS;22/06/2023;-29;28/07/2023;REF;;559;;"Polycarpe ANANI :
voir avis BET";;22/06/2023;;28/06/2023;VSO;;37;;;;;;;;;;;;;22/06/2023;-26;;;;240;;"Romain MAJOUR :
Se référer à l'avis du BET Cuisine.";;;;;;;;;;;22/06/2023;-4;03/07/2023;REF;;13;;"Anton SIMONE :
should be recessed in counter (not on counter)";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;22/06/2023;;;;29/06/2023;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;22/06/2023;-1;30/06/2023;VAO;;271;;"Mathilde THALOUARN :
VAO :
- A faire valider par MOE Cuisine";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
