PROJET;PHASE;EMET;LOT;LOT1;NIVEAU;ZONE;TYPE DE DOCUMENT;Numéro;INDICE;Libellé du document;Dernier indice;Date dépôt GED;Date de réception papier;Ajouté par;Chemin vers le fichier;Commentaire libre;Réponse commentaire libre;Délai de Réémission;Date demande visaCSSI;Retard visaCSSI;Date visaCSSI;VisaCSSI;Visa prévuCSSI;Numéro chrono visaCSSI;Numéro interne visaCSSI;Commentaire visaCSSI;Réponse commentaire visaCSSI;Date demande visaMOEX - EGIS;Retard visaMOEX - EGIS;Date visaMOEX - EGIS;VisaMOEX - EGIS;Visa prévuMOEX - EGIS;Numéro chrono visaMOEX - EGIS;Numéro interne visaMOEX - EGIS;Commentaire visaMOEX - EGIS;Réponse commentaire visaMOEX - EGIS;Date demande visaARC - ATELIERS 115;Retard visaARC - ATELIERS 115;Date visaARC - ATELIERS 115;VisaARC - ATELIERS 115;Visa prévuARC - ATELIERS 115;Numéro chrono visaARC - ATELIERS 115;Numéro interne visaARC - ATELIERS 115;Commentaire visaARC - ATELIERS 115;Réponse commentaire visaARC - ATELIERS 115;Date demande visaDECORATEUR - SAGUEZ;Retard visaDECORATEUR - SAGUEZ;Date visaDECORATEUR - SAGUEZ;VisaDECORATEUR - SAGUEZ;Visa prévuDECORATEUR - SAGUEZ;Numéro chrono visaDECORATEUR - SAGUEZ;Numéro interne visaDECORATEUR - SAGUEZ;Commentaire visaDECORATEUR - SAGUEZ;Réponse commentaire visaDECORATEUR - SAGUEZ;Date demande visaPAYSAGISTE - MUGO;Retard visaPAYSAGISTE - MUGO;Date visaPAYSAGISTE - MUGO;VisaPAYSAGISTE - MUGO;Visa prévuPAYSAGISTE - MUGO;Numéro chrono visaPAYSAGISTE - MUGO;Numéro interne visaPAYSAGISTE - MUGO;Commentaire visaPAYSAGISTE - MUGO;Réponse commentaire visaPAYSAGISTE - MUGO;Date demande visaBET FACADES - ELIOTH;Retard visaBET FACADES - ELIOTH;Date visaBET FACADES - ELIOTH;VisaBET FACADES - ELIOTH;Visa prévuBET FACADES - ELIOTH;Numéro chrono visaBET FACADES - ELIOTH;Numéro interne visaBET FACADES - ELIOTH;Commentaire visaBET FACADES - ELIOTH;Réponse commentaire visaBET FACADES - ELIOTH;Date demande visaBET STRUCTURE - TERRELL;Retard visaBET STRUCTURE - TERRELL;Date visaBET STRUCTURE - TERRELL;VisaBET STRUCTURE - TERRELL;Visa prévuBET STRUCTURE - TERRELL;Numéro chrono visaBET STRUCTURE - TERRELL;Numéro interne visaBET STRUCTURE - TERRELL;Commentaire visaBET STRUCTURE - TERRELL;Réponse commentaire visaBET STRUCTURE - TERRELL;Date demande visaBET POLLUTION DES SOLS - GINGER;Retard visaBET POLLUTION DES SOLS - GINGER;Date visaBET POLLUTION DES SOLS - GINGER;VisaBET POLLUTION DES SOLS - GINGER;Visa prévuBET POLLUTION DES SOLS - GINGER;Numéro chrono visaBET POLLUTION DES SOLS - GINGER;Numéro interne visaBET POLLUTION DES SOLS - GINGER;Commentaire visaBET POLLUTION DES SOLS - GINGER;Réponse commentaire visaBET POLLUTION DES SOLS - GINGER;Date demande visaBET GEOTECHNIQUE - GEOTECHNIQUE APPLIQUEE;Retard visaBET GEOTECHNIQUE - GEOTECHNIQUE APPLIQUEE;Date visaBET GEOTECHNIQUE - GEOTECHNIQUE APPLIQUEE;VisaBET GEOTECHNIQUE - GEOTECHNIQUE APPLIQUEE;Visa prévuBET GEOTECHNIQUE - GEOTECHNIQUE APPLIQUEE;Numéro chrono visaBET GEOTECHNIQUE - GEOTECHNIQUE APPLIQUEE;Numéro interne visaBET GEOTECHNIQUE - GEOTECHNIQUE APPLIQUEE;Commentaire visaBET GEOTECHNIQUE - GEOTECHNIQUE APPLIQUEE;Réponse commentaire visaBET GEOTECHNIQUE - GEOTECHNIQUE APPLIQUEE;Date demande visaBET  FLUIDES - PROJEX;Retard visaBET  FLUIDES - PROJEX;Date visaBET  FLUIDES - PROJEX;VisaBET  FLUIDES - PROJEX;Visa prévuBET  FLUIDES - PROJEX;Numéro chrono visaBET  FLUIDES - PROJEX;Numéro interne visaBET  FLUIDES - PROJEX;Commentaire visaBET  FLUIDES - PROJEX;Réponse commentaire visaBET  FLUIDES - PROJEX;Date demande visaBET CUISINES - CONVERGENCE;Retard visaBET CUISINES - CONVERGENCE;Date visaBET CUISINES - CONVERGENCE;VisaBET CUISINES - CONVERGENCE;Visa prévuBET CUISINES - CONVERGENCE;Numéro chrono visaBET CUISINES - CONVERGENCE;Numéro interne visaBET CUISINES - CONVERGENCE;Commentaire visaBET CUISINES - CONVERGENCE;Réponse commentaire visaBET CUISINES - CONVERGENCE;Date demande visaBET ACOUSTIQUE - STUDIO FA;Retard visaBET ACOUSTIQUE - STUDIO FA;Date visaBET ACOUSTIQUE - STUDIO FA;VisaBET ACOUSTIQUE - STUDIO FA;Visa prévuBET ACOUSTIQUE - STUDIO FA;Numéro chrono visaBET ACOUSTIQUE - STUDIO FA;Numéro interne visaBET ACOUSTIQUE - STUDIO FA;Commentaire visaBET ACOUSTIQUE - STUDIO FA;Réponse commentaire visaBET ACOUSTIQUE - STUDIO FA;Date demande visaCONTROLEUR TECHNIQUE - SOCOTEC;Retard visaCONTROLEUR TECHNIQUE - SOCOTEC;Date visaCONTROLEUR TECHNIQUE - SOCOTEC;VisaCONTROLEUR TECHNIQUE - SOCOTEC;Visa prévuCONTROLEUR TECHNIQUE - SOCOTEC;Numéro chrono visaCONTROLEUR TECHNIQUE - SOCOTEC;Numéro interne visaCONTROLEUR TECHNIQUE - SOCOTEC;Commentaire visaCONTROLEUR TECHNIQUE - SOCOTEC;Réponse commentaire visaCONTROLEUR TECHNIQUE - SOCOTEC;Date demande visaAMO ENVIRONNEMENT - GREENAFFAIR;Retard visaAMO ENVIRONNEMENT - GREENAFFAIR;Date visaAMO ENVIRONNEMENT - GREENAFFAIR;VisaAMO ENVIRONNEMENT - GREENAFFAIR;Visa prévuAMO ENVIRONNEMENT - GREENAFFAIR;Numéro chrono visaAMO ENVIRONNEMENT - GREENAFFAIR;Numéro interne visaAMO ENVIRONNEMENT - GREENAFFAIR;Commentaire visaAMO ENVIRONNEMENT - GREENAFFAIR;Réponse commentaire visaAMO ENVIRONNEMENT - GREENAFFAIR;Date demande visaAMO COMMISSIONNING - GREENAFFAIR;Retard visaAMO COMMISSIONNING - GREENAFFAIR;Date visaAMO COMMISSIONNING - GREENAFFAIR;VisaAMO COMMISSIONNING - GREENAFFAIR;Visa prévuAMO COMMISSIONNING - GREENAFFAIR;Numéro chrono visaAMO COMMISSIONNING - GREENAFFAIR;Numéro interne visaAMO COMMISSIONNING - GREENAFFAIR;Commentaire visaAMO COMMISSIONNING - GREENAFFAIR;Réponse commentaire visaAMO COMMISSIONNING - GREENAFFAIR;Date demande visaCSPS - SOCOTEC;Retard visaCSPS - SOCOTEC;Date visaCSPS - SOCOTEC;VisaCSPS - SOCOTEC;Visa prévuCSPS - SOCOTEC;Numéro chrono visaCSPS - SOCOTEC;Numéro interne visaCSPS - SOCOTEC;Commentaire visaCSPS - SOCOTEC;Réponse commentaire visaCSPS - SOCOTEC;Column163;Column164;Column165;Column166;Column167;Column168
GLF;EXE;DUM;Gros-œuvre;01A;TNX;TZN;MTH;6016;A;Plan de PTE zone 6.pdf;DI;23/05/2023;;Selma CHADDA;/01 - DOCUMENTS D'EXECUTION/Lot 01A - Gros-oeuvre - Installations de chantier/Pièces graphiques;;;;;;;;;;;;;23/05/2023;-22;05/07/2023;VAO;;412;;"Ben MOTINGEA :
Faire valider les méthodologies auprès de la CSPS";;23/05/2023;-224;16/01/2024;NC;;1527;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;23/05/2023;-22;28/06/2023;NC;;218;;"Luca GIULIANI :
Hors Mission";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;23/05/2023;;;PI;;;;;;;;;;;
GLF;EXE;DUM;Gros-œuvre;01A;TNX;TZN;MTH;6015;A;Plan de PTE zone 5.pdf;DI;23/05/2023;;Selma CHADDA;/01 - DOCUMENTS D'EXECUTION/Lot 01A - Gros-oeuvre - Installations de chantier/Pièces graphiques;;;;;;;;;;;;;23/05/2023;-22;05/07/2023;VAO;;411;;"Ben MOTINGEA :
Faire valider les méthodologies auprès de la CSPS";;23/05/2023;-223;15/01/2024;NC;;1482;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;23/05/2023;-22;28/06/2023;NC;;217;;"Luca GIULIANI :
Hors Mission";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;23/05/2023;;;PI;;;;;;;;;;;
GLF;EXE;DUM;Gros-œuvre;01A;TNX;TZN;MTH;6010;A;Plan de PTE zone 7.pdf;DI;23/05/2023;;Selma CHADDA;/01 - DOCUMENTS D'EXECUTION/Lot 01A - Gros-oeuvre - Installations de chantier/Pièces graphiques;;;;;;;;;;;;;23/05/2023;-22;05/07/2023;VAO;;410;;"Ben MOTINGEA :
Faire valider les méthodologies auprès de la CSPS";;23/05/2023;-220;12/01/2024;NC;;1288;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;23/05/2023;-22;28/06/2023;NC;;219;;"Luca GIULIANI :
Hors Mission";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;23/05/2023;;29/05/2023;NC;;523;;;;23/05/2023;-87;01/09/2023;F;;431;;"Visa SOCOTEC :
Emetteur : Aziz ZIR
Date : 2023-05-23T15:46:28+00:00
Avis : Favorable
Commentaire : Les dispositions techniques figurant sur les documents cités dans le cadre ci-contre n'appellent pas de remarque particulière de notre part. 

A noter que les visas et les éventuelles remarques formulées par les maîtrises d’œuvre (architectural et/ou technique) seront à prendre en compte bien que non reprises dans nos fiches
Voir Document en PJ";;;;;;;;;;;;;;;;;;;;23/05/2023;;;PI;;;;;;;;;;;
GLF;EXE;DUM;Gros-œuvre;01A;TNX;TZN;MTH;6012;A;Plan d'étaiement zone 5.pdf;DI;23/05/2023;;Selma CHADDA;/01 - DOCUMENTS D'EXECUTION/Lot 01A - Gros-oeuvre - Installations de chantier/Pièces graphiques;;;;;;;;;;;;;23/05/2023;-22;05/07/2023;VAO;;409;;"Ben MOTINGEA :
-Confirmer prise en compte résistance de la structure de l'existant
-Faire valider les méthodologies auprès de la CSPS";;23/05/2023;-223;15/01/2024;NC;;1484;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;23/05/2023;-9;15/06/2023;NC;;162;Visa n°09;"Luca GIULIANI :
cf. pièce jointe";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;23/05/2023;-275;06/03/2024;HM;;1381;;"Visa SOCOTEC :
Emetteur : Aziz ZIR
Date : 2023-05-23T15:23:50+00:00
Avis : Hors Mission
Commentaire : Hors mission
Voir Document en PJ";;;;;;;;;;;;;;;;;;;;23/05/2023;;;PI;;;;;;;;;;;
GLF;EXE;DUM;Gros-œuvre;01A;TNX;TZN;MTH;6011;A;Plan d'étaiement zone 3.pdf;DI;23/05/2023;;Selma CHADDA;/01 - DOCUMENTS D'EXECUTION/Lot 01A - Gros-oeuvre - Installations de chantier/Pièces graphiques;;;;;;;;;;;;;23/05/2023;-22;05/07/2023;VAO;;408;;"Ben MOTINGEA :
Confirmer prise en compte résistance de la structure de l'existant 
Faire valider les méthodologies auprès de la CSPS";;23/05/2023;-223;15/01/2024;NC;;1483;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;23/05/2023;-9;15/06/2023;NC;;161;Visa n°09;"Luca GIULIANI :
cf. pièce jointe";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;23/05/2023;-275;06/03/2024;HM;;1438;;"Visa SOCOTEC :
Emetteur : Aziz ZIR
Date : 2023-05-23T15:23:46+00:00
Avis : Hors Mission
Commentaire : Hors mission
Voir Document en PJ";;;;;;;;;;;;;;;;;;;;23/05/2023;;;PI;;;;;;;;;;;
GLF;EXE;DUM;Faux-plafonds;9;TNX;TZN;DAF;7002;A;FAUX PLAFOND EN DALLES DE FIBRES MINERALES THERMATEX® ? HD35.pdf;;07/03/2023;;Louis-Marie MAUCHAUFFEE;/01 - DOCUMENTS D'EXECUTION/Lot 09 - Faux-plafonds/Fiches Produits (DAF);;;;;;;;;;;;;07/03/2023;;;;28/03/2023;;;;;;;23/03/2023;NC;;75;;;;07/03/2023;;;;21/03/2023;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;07/03/2023;-17;07/04/2023;VAO;;169;;"Jérôme FALALA :
Nous ne trouvons pas la gamme THERMATEX® ? HD35 sur le site du fournisseur.
Dans tous les cas, pour les paliers, si Alpha W > 0,70 OK";;07/03/2023;-57;16/05/2023;F;;105;;"Visa SOCOTEC :
Emetteur : Aziz ZIR
Date : 2023-03-07T09:15:31+00:00
Avis : Favorable
Commentaire : 
Voir Document en PJ";;07/03/2023;;07/03/2023;PI;;;;;;;;;;;;;;;;;;;;;;;;"EXE
07/03/2023
ARC - ATELIERS 115 -> VSO
Nicolas VIGNAU :";;;;;
GLF;EXE;DUM;Faux-plafonds;9;TNX;TZN;DAF;7023;A;RECOUPEMENTS COUPE-FEU DES PLENUMS DES PLAFONDS SUSPENDUS.pdf;;07/03/2023;;Louis-Marie MAUCHAUFFEE;/01 - DOCUMENTS D'EXECUTION/Lot 09 - Faux-plafonds/Fiches Produits (DAF);;;;;;;;;;;;;07/03/2023;;;;28/03/2023;;;;;07/03/2023;-2;23/03/2023;VSO;;83;;;;07/03/2023;;;;21/03/2023;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;07/03/2023;-18;07/04/2023;VAOB;;181;;"Jérôme FALALA :
le descriptif de la cloison semble correspondre aux éléments requis, néanmoins, la fiche transmise indique un indice d'affaiblissement de 33dB quand le SNIP indique qu'une cloison 72/48 avec laine de verre de 45mm est caractérisée par un RA de 37dB.
Précsier la performance de la cloison proposée - préciser la présence de la laine minérale dans les ossatures";;07/03/2023;-57;16/05/2023;F;;118;;"Visa SOCOTEC :
Emetteur : Aziz ZIR
Date : 2023-03-07T09:17:06+00:00
Avis : Favorable
Commentaire : 
Voir Document en PJ";;07/03/2023;;07/03/2023;PI;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
GLF;EXE;KON;Appareils élévateurs;21;_;_;PPS;2;A;PPSPS KONE.pdf;DI;23/05/2023;;jeanphilippe.amosse jeanphilippe.amosse;/01 - DOCUMENTS D'EXECUTION/Lot 21 - Appareils élévateurs/Documents généraux;;;;;;;;;;;;;23/05/2023;;08/06/2023;VAO;;215;;"Ben MOTINGEA :
Prévoir mises à jour du document en lien avec les évolutions du PGC et toutes demandes de la CSPS";;23/05/2023;-134;18/10/2023;NC;;795;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;23/05/2023;-4;09/06/2023;NC;;314;;;;;;;;;;;;;23/05/2023;;29/05/2023;NC;;529;;;;23/05/2023;-85;30/08/2023;F;;261;;"Visa SOCOTEC :
Emetteur : Thierry FRAISSE
Date : 2023-05-23T12:56:05+00:00
Avis : Favorable
Commentaire : Les dispositions techniques figurant sur les documents cités dans le cadre ci-contre n'appellent pas de remarque particulière de notre part ; ces appareils doivent être conformes à la Directive 2014/33/UE et à la Norme NF 81-70.
Voir Document en PJ";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
GLF;EXE;CEG;Electricité courants faibles;19;TNX;TZN;DAF;104;B;Fiche technique - Equipements terminaux sûreté.pdf;DI;23/05/2023;;Sébastien BOURDON;/01 - DOCUMENTS D'EXECUTION/Lot 19 - Electricité courants faibles - SSI/Fiches Produits (DAF);;;;23/05/2023;;;-326;06/06/2023;;;;;23/05/2023;-21;03/07/2023;VSO;;375;;;;23/05/2023;-24;29/06/2023;NC;;410;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;23/05/2023;;24/05/2023;VSO;;257;;;;;;;;;;;;;;;;;;;;;;23/05/2023;-275;06/03/2024;HM;;1446;;"Visa SOCOTEC :
Emetteur : Thierry FRAISSE
Date : 2023-05-23T08:56:03+00:00
Avis : Hors Mission
Commentaire : Hors mission
Voir Document en PJ";;23/05/2023;;23/05/2023;PI;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
GLF;EXE;CEG;Electricité courants faibles;19;TNX;TZN;DAF;104;A;Fiche technique - Equipements terminaux sûreté.pdf;;17/04/2023;;Sébastien BOURDON;/01 - DOCUMENTS D'EXECUTION/Lot 19 - Electricité courants faibles - SSI/Fiches Produits (DAF);;;;17/04/2023;;;;01/05/2023;;;;;17/04/2023;;;;08/05/2023;;;;;17/04/2023;;;;01/05/2023;;;;;17/04/2023;;;;01/05/2023;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;17/04/2023;;19/04/2023;VAO;;125;;"Jérémy Faugeron :
L'ensemble du matériel intrusion doit être NF A2P en cas contraire le matériel est refusée.
Diffusion des fiches produits une par une pour validation, pas d'ensemble.";;;;;;;;;;;;;;;;;;;;17/04/2023;-310;06/03/2024;HM;;1478;;"Visa SOCOTEC :
Emetteur : Thierry FRAISSE
Date : 2023-04-17T16:26:57+00:00
Avis : Hors Mission
Commentaire : Hors mission
Voir Document en PJ";;17/04/2023;;17/04/2023;PI;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
GLF;EXE;CEG;Electricité courants faibles;19;TNX;TZN;DAF;102;B;Fiche technique - Serveur sûreté.pdf;DI;23/05/2023;;Sébastien BOURDON;/01 - DOCUMENTS D'EXECUTION/Lot 19 - Electricité courants faibles - SSI/Fiches Produits (DAF);;;;23/05/2023;;;-326;06/06/2023;;;;;23/05/2023;;08/06/2023;REF;;223;;"Ben MOTINGEA :
Répondre au VISA PROJEX";;23/05/2023;-24;29/06/2023;NC;;409;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;23/05/2023;;24/05/2023;REF;;256;;"Jérémy Faugeron :
Fiche produits ne permettant de valider la conformité au CCTP";;;;;;;;;;;;;;;;;;;;23/05/2023;-275;06/03/2024;HM;;1385;;"Visa SOCOTEC :
Emetteur : Thierry FRAISSE
Date : 2023-05-23T08:42:04+00:00
Avis : Hors Mission
Commentaire : Hors mission
Voir Document en PJ";;23/05/2023;;23/05/2023;PI;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
GLF;EXE;CEG;Electricité courants faibles;19;TNX;TZN;DAF;102;A;Fiche technique - Serveur sûreté.pdf;;17/04/2023;;Sébastien BOURDON;/01 - DOCUMENTS D'EXECUTION/Lot 19 - Electricité courants faibles - SSI/Fiches Produits (DAF);;;;17/04/2023;;;;01/05/2023;;;;;17/04/2023;;;;08/05/2023;;;;;17/04/2023;;;;01/05/2023;;;;;17/04/2023;;;;01/05/2023;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;17/04/2023;;19/04/2023;VAO;;127;;"Jérémy Faugeron :
Différencier les fiches produits pour les visas, la fiche produit du serveur n'est pas suffisante pour valider sa conformité au CCTP.";;;;;;;;;;;;;;;;;;;;17/04/2023;-310;06/03/2024;HM;;1429;;"Visa SOCOTEC :
Emetteur : Thierry FRAISSE
Date : 2023-04-17T16:26:53+00:00
Avis : Hors Mission
Commentaire : Hors mission
Voir Document en PJ";;17/04/2023;;17/04/2023;PI;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
GLF;EXE;CEG;Electricité courants faibles;19;TNX;TZN;DAF;109;A;FICHE TECHNIQUE - SERVEUR VIDEO.pdf;DI;23/05/2023;;Sébastien BOURDON;/01 - DOCUMENTS D'EXECUTION/Lot 19 - Electricité courants faibles - SSI/Fiches Produits (DAF);;;;23/05/2023;;;-326;06/06/2023;;;;;23/05/2023;-21;03/07/2023;VSO;;374;;;;23/05/2023;-24;29/06/2023;NC;;408;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;23/05/2023;;24/05/2023;VSO;;255;;;;;;;;;;;;;;;;;;;;;;23/05/2023;-275;06/03/2024;HM;;1366;;"Visa SOCOTEC :
Emetteur : Thierry FRAISSE
Date : 2023-05-23T08:28:02+00:00
Avis : Hors Mission
Commentaire : Hors mission
Voir Document en PJ";;23/05/2023;;23/05/2023;PI;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
GLF;EXE;CEG;Electricité courants faibles;19;TNX;TZN;DAF;110;A;FICHE TECHNIQUE - CAMERA LECTEUR DE PLAQUES D'IMMATRICULATION.pdf;DI;23/05/2023;;Sébastien BOURDON;/01 - DOCUMENTS D'EXECUTION/Lot 19 - Electricité courants faibles - SSI/Fiches Produits (DAF);;;;23/05/2023;;;-326;06/06/2023;;;;;23/05/2023;;08/06/2023;VSO;;222;;;;23/05/2023;-24;29/06/2023;NC;;407;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;23/05/2023;;24/05/2023;VSO;;253;;;;;;;;;;;;;;;;;;;;;;;;06/03/2024;HM;;1483;;"Visa SOCOTEC :
Emetteur : Thierry FRAISSE
Date : 2023-05-23T08:24:39+00:00
Avis : Hors Mission
Commentaire : Hors mission
Voir Document en PJ";;23/05/2023;;23/05/2023;PI;;;;;;;;;;;;;;;;;;;;;;;;"EXE
23/05/2023
CONTROLEUR TECHNIQUE - SOCOTEC -> HM
Aziz ZIR :";;;;;
GLF;EXE;CEG;Electricité courants faibles;19;TNX;TZN;DAF;120;A;FICHE TECHNIQUE - CENTRALE INTRUSION.pdf;DI;23/05/2023;;Sébastien BOURDON;/01 - DOCUMENTS D'EXECUTION/Lot 19 - Electricité courants faibles - SSI/Fiches Produits (DAF);;;;23/05/2023;;;-326;06/06/2023;;;;;23/05/2023;;08/06/2023;VAOB;;225;;"Ben MOTINGEA :
Manque fiche DAF dûment renseignée";;23/05/2023;-24;29/06/2023;NC;;403;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;23/05/2023;;24/05/2023;VSO;;250;;;;;;;;;;;;;;;;;;;;;;23/05/2023;-275;06/03/2024;HM;;1416;;"Visa SOCOTEC :
Emetteur : Thierry FRAISSE
Date : 2023-05-23T08:15:00+00:00
Avis : Hors Mission
Commentaire : Hors mission
Voir Document en PJ";;23/05/2023;;23/05/2023;PI;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
GLF;EXE;CEG;Electricité courants faibles;19;TNX;TZN;DAF;125;A;FICHE TECHNIQUE - POSTE DE GESTION SURETE ACCUEIL.pdf;DI;23/05/2023;;Sébastien BOURDON;/01 - DOCUMENTS D'EXECUTION/Lot 19 - Electricité courants faibles - SSI/Fiches Produits (DAF);;;;23/05/2023;;;-326;06/06/2023;;;;;23/05/2023;;08/06/2023;REF;;224;;"Ben MOTINGEA :
Répondre au VISA PROJEX";;23/05/2023;-24;29/06/2023;NC;;402;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;23/05/2023;;24/05/2023;REF;;249;;"Jérémy Faugeron :
Fiche produit générique, modèle à renseigner avec ses capacités techniques";;;;;;;;;;;;;;;;;;;;23/05/2023;-275;06/03/2024;HM;;1457;;"Visa SOCOTEC :
Emetteur : Thierry FRAISSE
Date : 2023-05-23T06:42:38+00:00
Avis : Hors Mission
Commentaire : Hors mission
Voir Document en PJ";;23/05/2023;;23/05/2023;PI;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
GLF;EXE;CEG;Electricité courants forts;17;TNX;TZN;DAF;8001;A;BT.pdf;DI;23/05/2023;;Béatrice Guillou;/01 - DOCUMENTS D'EXECUTION/Lot 17 - Electricité courants forts/Fiches Produits (DAF);;;;23/05/2023;;;-326;06/06/2023;;;;;23/05/2023;-21;03/07/2023;VSO;;381;;;;23/05/2023;-7;12/06/2023;NC;;328;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;23/05/2023;;05/06/2023;VSO;;278;;;;;;;;;;;;;;;;;;;;;;23/05/2023;-24;30/06/2023;F;;167;;"Visa SOCOTEC :
Emetteur : Thierry FRAISSE
Date : 2023-05-23T06:34:16+00:00
Avis : Favorable
Commentaire : Les dispositions techniques figurant sur les documents cités dans le cadre ci-contre n'appellent pas de remarque particulière de notre part.
Voir Document en PJ";;23/05/2023;;23/05/2023;PI;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
GLF;EXE;DUM;Gros-œuvre;01A;R+8;TZN;NDC;4080;B;R08 - Plans de charges et surcharges.pdf;DI;22/05/2023;;Selma CHADDA;/01 - DOCUMENTS D'EXECUTION/Lot 01A - Gros-oeuvre - Installations de chantier/Pièces graphiques;;;16;;;;;;;;;;22/05/2023;-24;05/07/2023;VSO;;405;;;;22/05/2023;-162;13/11/2023;NC;;914;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;22/05/2023;-10;15/06/2023;VSO;;146;Visa n°09;"Luca GIULIANI :
cf. pièce jointe";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;22/05/2023;;29/05/2023;NC;;544;;;;22/05/2023;;;-326;05/06/2023;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
GLF;EXE;DUM;Gros-œuvre;01A;R+7;TZN;NDC;4070;B;R07 - Plans de charges et surcharges.pdf;DI;22/05/2023;;Selma CHADDA;/01 - DOCUMENTS D'EXECUTION/Lot 01A - Gros-oeuvre - Installations de chantier/Pièces graphiques;;;16;;;;;;;;;;22/05/2023;-24;05/07/2023;VSO;;404;;;;22/05/2023;-169;20/11/2023;NC;;930;;;;;;;;;;;;;;;;;;;;;;22/05/2023;;22/05/2023;PI;;;;;;22/05/2023;-10;15/06/2023;VSO;;145;Visa n°09;"Luca GIULIANI :
cf. pièce jointe";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;22/05/2023;;29/05/2023;NC;;538;;;;22/05/2023;;;-326;05/06/2023;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
GLF;EXE;DUM;Gros-œuvre;01A;R+6;TZN;NDC;4060;B;R06 - Plans de charges et surcharges.pdf;DI;22/05/2023;;Selma CHADDA;/01 - DOCUMENTS D'EXECUTION/Lot 01A - Gros-oeuvre - Installations de chantier/Pièces graphiques;;;16;;;;;;;;;;22/05/2023;-14;26/06/2023;VSO;;346;;;;22/05/2023;-169;20/11/2023;NC;;931;;;;;;;;;;;;;;;;;;;;;;22/05/2023;;22/05/2023;PI;;;;;;22/05/2023;-10;15/06/2023;VSO;;144;Visa n°09;"Luca GIULIANI :
cf. pièce jointe";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;22/05/2023;;29/05/2023;NC;;537;;;;22/05/2023;;;-326;05/06/2023;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
