PROJET;PHASE;EMET;LOT;ZONE;NIVEAU;TYPE DE DOCUMENT;3 caractère compris entre 0 & 9;Titre du document;INDICE;Libellé du document;Dernier indice;Date dépôt GED;Date de réception papier;Ajouté par;Chemin vers le fichier;Commentaire libre;Réponse commentaire libre;Date demande visaARC - DTACC;Retard visaARC - DTACC;Date visaARC - DTACC;VisaARC - DTACC;Visa prévuARC - DTACC;Numéro chrono visaARC - DTACC;Numéro interne visaARC - DTACC;Commentaire visaARC - DTACC;Réponse commentaire visaARC - DTACC;Date demande visaBET STR - SCYNA 4;Retard visaBET STR - SCYNA 4;Date visaBET STR - SCYNA 4;VisaBET STR - SCYNA 4;Visa prévuBET STR - SCYNA 4;Numéro chrono visaBET STR - SCYNA 4;Numéro interne visaBET STR - SCYNA 4;Commentaire visaBET STR - SCYNA 4;Réponse commentaire visaBET STR - SCYNA 4;Date demande visaBET Fluide - ATEC;Retard visaBET Fluide - ATEC;Date visaBET Fluide - ATEC;VisaBET Fluide - ATEC;Visa prévuBET Fluide - ATEC;Numéro chrono visaBET Fluide - ATEC;Numéro interne visaBET Fluide - ATEC;Commentaire visaBET Fluide - ATEC;Réponse commentaire visaBET Fluide - ATEC;Date demande visaCoordinateur SSI - EURO COORD;Retard visaCoordinateur SSI - EURO COORD;Date visaCoordinateur SSI - EURO COORD;VisaCoordinateur SSI - EURO COORD;Visa prévuCoordinateur SSI - EURO COORD;Numéro chrono visaCoordinateur SSI - EURO COORD;Numéro interne visaCoordinateur SSI - EURO COORD;Commentaire visaCoordinateur SSI - EURO COORD;Réponse commentaire visaCoordinateur SSI - EURO COORD;Date demande visaACOUSTIQUE - CAP HORN;Retard visaACOUSTIQUE - CAP HORN;Date visaACOUSTIQUE - CAP HORN;VisaACOUSTIQUE - CAP HORN;Visa prévuACOUSTIQUE - CAP HORN;Numéro chrono visaACOUSTIQUE - CAP HORN;Numéro interne visaACOUSTIQUE - CAP HORN;Commentaire visaACOUSTIQUE - CAP HORN;Réponse commentaire visaACOUSTIQUE - CAP HORN;Date demande visaBDC - BTP CONSULTANTS;Retard visaBDC - BTP CONSULTANTS;Date visaBDC - BTP CONSULTANTS;VisaBDC - BTP CONSULTANTS;Visa prévuBDC - BTP CONSULTANTS;Numéro chrono visaBDC - BTP CONSULTANTS;Numéro interne visaBDC - BTP CONSULTANTS;Commentaire visaBDC - BTP CONSULTANTS;Réponse commentaire visaBDC - BTP CONSULTANTS;Date demande visaBET Façade - ROUX INGENIERIE;Retard visaBET Façade - ROUX INGENIERIE;Date visaBET Façade - ROUX INGENIERIE;VisaBET Façade - ROUX INGENIERIE;Visa prévuBET Façade - ROUX INGENIERIE;Numéro chrono visaBET Façade - ROUX INGENIERIE;Numéro interne visaBET Façade - ROUX INGENIERIE;Commentaire visaBET Façade - ROUX INGENIERIE;Réponse commentaire visaBET Façade - ROUX INGENIERIE;Column82;Column83
PECM;EXE;DPR;MINT;SAN;R+1;FTP;6;FT PORTE ACOUSTIQUE ACCES SANITAIRES 35dB;0;VANTEC MARENGO - FT PORTE ACOUSTIQUE ACCES SANITAIRE 30 35dB.pdf;;04/12/2023;;Romario BANDULA;/01 - DOC EXE/Lot 09 - MINT/Fiche Technique Produit;;;04/12/2023;;08/12/2023;REF;;206;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;04/12/2023;-27;15/01/2024;VOB;;6;;"Chérif HADREB :
La fiche technique ne peut être considérée comme un PV acoustique. 
Nous transmettre un plan de repérage des valeurs d'affaiblissement acoustique des blocs portes Cf. Notice acoustique §13.8.
Pour chaque type de bloc porte, joindre son PV acoustique ou son rapport d'essai acoustique en laboratoire.";;04/12/2023;-48;05/02/2024;H;;176;;;;;;;;;;;;;;
PECM;EXE;DPR;MINT;SAN;R+1;FTP;7;FT PORTE ACOUSTIQUE ACCES SANITAIRES 38dB;0;VANTEC MARENGO - FT PORTE ACOUSTIQUE ACCES SANITAIRE 38dB.pdf;;04/12/2023;;Romario BANDULA;/01 - DOC EXE/Lot 09 - MINT/Fiche Technique Produit;;;04/12/2023;;11/12/2023;REF;;210;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;04/12/2023;-27;15/01/2024;VOB;;5;;"Chérif HADREB :
La fiche technique ne peut être considérée comme un PV acoustique. 
Nous transmettre un plan de repérage des valeurs d'affaiblissement acoustique des blocs portes Cf. Notice acoustique §13.8.
Pour chaque type de bloc porte, joindre son PV acoustique ou son rapport d'essai acoustique en laboratoire.";;04/12/2023;-48;05/02/2024;H;;177;;;;;;;;;;;;;;
PECM;EXE;DPR;CLO;TZ;R+1;FTP;34;membrane_stopvap_90;0;membrane_stopvap_90.pdf;;05/10/2023;;Julien MATHIEU;/01 - DOC EXE/Lot 07 - Cloison Doublage/Fiche Technique Produit;;;05/10/2023;-4;23/10/2023;REF;;64;;"Roberto SABELLA :
-	Ajouter une page de garde, avec les informations sur :
Libelle 
Description du produit
Dénomination
Destination / Localisation
Fournisseur
Type et référence / coloris
Caractéristique technique
Référence article CCTP / Plan";;;;;;;;;;;;;;;;;;;;;;;;;;;;;05/10/2023;-87;15/01/2024;NC;;7;;;;05/10/2023;-10;29/10/2023;F;;82;;;;;;;;;;;;;;
PECM;EXE;DPR;MET;BUR;R+1;PLN;0;Porte DAS;0;DC.22.10.0392 - Cahier de plans pour validation - Ind B.pdf;;09/11/2023;;Julien MATHIEU;/01 - DOC EXE/Lot 08 - Métallerie/Pièces graphiques;;;09/11/2023;;22/11/2023;VOB;;193;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;09/11/2023;-52;15/01/2024;VOB;;41;;"Chérif HADREB :
Les ouvrages et châssis menuisés devront justifier d'un affaiblissement acoustique cohérent à la notice acoustique, Cf. 7.2. L'affaiblissement acoustique devra être garanti par un PV ou rapport d'essai acoustique laboratoire. 
> En périphérie des châssis, le vide rempli de laine minérale nécessaire à la dilatation des châssis, devra être renforcé acoustiquement. Sur les faces latérales du vide, il sera prévu un habillage en viscoélastique ép. 5 mm + tôle en aluminium 20/10 au moins. Nous transmettre un détail pour avis 
> Imposte CF : cloison 120/70 + laine de verre, RA = 50 dB au moins
> Talonnette en béton support du châssis vitré";;09/11/2023;-73;05/02/2024;F;;175;;;;;;;;;;;;;;
PECM;EXE;DPR;CLO;TZ;R+1;FTP;24;Colle Enduit PF3;0;Colle Enduit PF3.pdf;;05/10/2023;;Julien MATHIEU;/01 - DOC EXE/Lot 07 - Cloison Doublage/Fiche Technique Produit;;;05/10/2023;-4;23/10/2023;VOB;;74;;"Roberto SABELLA :
-	Ajouter une page de garde, avec les informations sur :
Libelle 
Description du produit
Dénomination
Destination / Localisation
Fournisseur
Type et référence / coloris
Caractéristique technique
Référence article CCTP / Plan";;;;;;;;;;;;;;;;;;;;;;;;;;;;;05/10/2023;-87;15/01/2024;NC;;17;;;;05/10/2023;-10;29/10/2023;F;;94;;;;;;;;;;;;;;
PECM;EXE;DPR;CLO;TZ;R+1;FTP;27;par_phonic;0;par_phonic.pdf;;05/10/2023;;Julien MATHIEU;/01 - DOC EXE/Lot 07 - Cloison Doublage/Fiche Technique Produit;;;05/10/2023;-4;23/10/2023;VOB;;71;;"Roberto SABELLA :
-	Ajouter une page de garde, avec les informations sur :
Libelle 
Description du produit
Dénomination
Destination / Localisation
Fournisseur
Type et référence / coloris
Caractéristique technique
Référence article CCTP / Plan";;;;;;;;;;;;;;;;;;;;;;;;;;;;;05/10/2023;-87;15/01/2024;VAO;;14;;"Chérif HADREB :
L'épaisseur du panneau de laine de verre devra être adaptée à l'épaisseur de l'ossature de la cloison. Le panneau de laine de verre ne doit pas être comprimé.";"Romario BANDULA :
La laine de verre est d'une épaisseur de 45mm.
Elle est prévu et mis en oeuvre dans les cloisons montées avec des rails et montant de 48mm donc non comprimé.";05/10/2023;-10;29/10/2023;F;;87;;;;;;;;;;;;;;
PECM;EXE;DPR;CLO;TZ;R+1;FTP;37;Montant PRÉGYMÉTAL 48 356;0;Montant PRÉGYMÉTAL 48-356.pdf;;05/10/2023;;Julien MATHIEU;/01 - DOC EXE/Lot 07 - Cloison Doublage/Fiche Technique Produit;;;05/10/2023;-4;23/10/2023;REF;;61;;"Roberto SABELLA :
-	Ajouter une page de garde, avec les informations sur :
Libelle 
Description du produit
Dénomination
Destination / Localisation
Fournisseur
Type et référence / coloris
Caractéristique technique
Référence article CCTP / Plan";;;;;;;;;;;;;;;;;;;;;;;;;;;;;05/10/2023;-87;15/01/2024;NC;;53;;;;05/10/2023;-10;29/10/2023;F;;80;;;;;;;;;;;;;;
PECM;EXE;DPR;CLO;SAN;R+1;FTP;39;Montant PRÉGYMÉTAL 70 356;0;Montant PRÉGYMÉTAL 70-356.pdf;;05/10/2023;;Julien MATHIEU;/01 - DOC EXE/Lot 07 - Cloison Doublage/Fiche Technique Produit;;;05/10/2023;-4;23/10/2023;REF;;59;;"Roberto SABELLA :
-	Ajouter une page de garde, avec les informations sur :
Libelle 
Description du produit
Dénomination
Destination / Localisation
Fournisseur
Type et référence / coloris
Caractéristique technique
Référence article CCTP / Plan";;;;;;;;;;;;;;;;;;;;;;;;;;;;;05/10/2023;-87;15/01/2024;NC;;51;;;;05/10/2023;-10;29/10/2023;F;;79;;;;;;;;;;;;;;
PECM;EXE;DPR;CLO;TZ;R+1;FTP;41;Rail PRÉGYMÉTAL 48 305 4;0;Rail PRÉGYMÉTAL 48-305.4.pdf;;05/10/2023;;Julien MATHIEU;/01 - DOC EXE/Lot 07 - Cloison Doublage/Fiche Technique Produit;;;05/10/2023;-4;23/10/2023;REF;;57;;"Roberto SABELLA :
-	Ajouter une page de garde, avec les informations sur :
Libelle 
Description du produit
Dénomination
Destination / Localisation
Fournisseur
Type et référence / coloris
Caractéristique technique
Référence article CCTP / Plan";;;;;;;;;;;;;;;;;;;;;;;;;;;;;05/10/2023;-87;15/01/2024;NC;;49;;;;05/10/2023;-10;29/10/2023;F;;78;;;;;;;;;;;;;;
PECM;EXE;DPR;CLO;TZ;R+1;FTP;43;Rail PRÉGYMÉTAL 70 305 4;0;Rail PRÉGYMÉTAL 70-305.4.pdf;;05/10/2023;;Julien MATHIEU;/01 - DOC EXE/Lot 07 - Cloison Doublage/Fiche Technique Produit;;;05/10/2023;-4;23/10/2023;REF;;55;;"Roberto SABELLA :
-	Ajouter une page de garde, avec les informations sur :
Libelle 
Description du produit
Dénomination
Destination / Localisation
Fournisseur
Type et référence / coloris
Caractéristique technique
Référence article CCTP / Plan";;;;;;;;;;;;;;;;;;;;;;;;;;;;;05/10/2023;-87;15/01/2024;NC;;45;;;;05/10/2023;-10;29/10/2023;F;;77;;;;;;;;;;;;;;
PECM;EXE;DPR;CLO;TZ;R+1;FTP;31;gr_32_roule_revetu_kraft;0;gr_32_roule_revetu_kraft.pdf;;05/10/2023;;Julien MATHIEU;/01 - DOC EXE/Lot 07 - Cloison Doublage/Fiche Technique Produit;;;05/10/2023;-4;23/10/2023;VOB;;67;;"Roberto SABELLA :
-	Ajouter une page de garde, avec les informations sur :
Libelle 
Description du produit
Dénomination
Destination / Localisation
Fournisseur
Type et référence / coloris
Caractéristique technique
Référence article CCTP / Plan";;;;;;;;;;;;;;;;;;;;;;;;;;;;;05/10/2023;-87;15/01/2024;VAO;;10;;"Chérif HADREB :
Le panneau de laine de verre monté sur ossature ne doit pas être comprimé. Se reporter au §10.3 de la Notice acoustique";"Romario BANDULA :
Le complexe du doublage est prévu et réaliser en 15cm d'épaisseur donc non comprimé.";05/10/2023;-10;29/10/2023;F;;92;;;;;;;;;;;;;;
PECM;EXE;DPR;MEXT;BUR;R+1;PLN;38;FIXE N9;0;FIXE N9.pdf;DI;13/02/2024;;Julien MATHIEU;/01 - DOC EXE/Lot 05 - MEXT/Pièces graphiques;;;13/02/2024;;16/02/2024;VOB;;253;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;13/02/2024;-20;19/03/2024;VOB;;67;;"Chérif HADREB :
La validation acoustique du châssis s'effectue sur la base du PV d'essai acoustique laboratoire justifiant l'affaiblissement acoustique de l'ensemble vitré";;13/02/2024;;;-58;28/02/2024;;;;;13/02/2024;;14/02/2024;REF;;30;40;"Vincent Pottier :
voir PJ";;;
PECM;EXE;DPR;MEXT;BUR;R+1;PLN;37;FIXE N9 Environnement;0;FIXE N9 Environnement.pdf;DI;13/02/2024;;Julien MATHIEU;/01 - DOC EXE/Lot 05 - MEXT/Pièces graphiques;;;13/02/2024;;16/02/2024;VOB;;252;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;13/02/2024;-20;19/03/2024;VOB;;68;;"Chérif HADREB :
La validation acoustique du châssis s'effectue sur la base du PV d'essai acoustique laboratoire justifiant l'affaiblissement acoustique de l'ensemble vitré";;13/02/2024;;;-58;28/02/2024;;;;;13/02/2024;;14/02/2024;REF;;31;41;"Vincent Pottier :
voir PJ";;;
PECM;EXE;DPR;MEXT;BUR;R+1;PLN;36;FIXE N12;0;FIXE N12.pdf;DI;13/02/2024;;Julien MATHIEU;/01 - DOC EXE/Lot 05 - MEXT/Pièces graphiques;;;13/02/2024;;16/02/2024;VOB;;251;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;13/02/2024;-20;19/03/2024;VOB;;69;;"Chérif HADREB :
La validation acoustique du châssis s'effectue sur la base du PV d'essai acoustique laboratoire justifiant l'affaiblissement acoustique de l'ensemble vitré";;13/02/2024;;;-58;28/02/2024;;;;;13/02/2024;;14/02/2024;REF;;32;42;"Vincent Pottier :
voir PJ";;;
PECM;EXE;DPR;MEXT;BUR;R+1;PLN;35;FIXE N12 Environnement;0;FIXE N12 Environnement.pdf;DI;13/02/2024;;Julien MATHIEU;/01 - DOC EXE/Lot 05 - MEXT/Pièces graphiques;;;13/02/2024;;16/02/2024;VOB;;250;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;13/02/2024;-20;19/03/2024;VOB;;70;;"Chérif HADREB :
La validation acoustique du châssis s'effectue sur la base du PV d'essai acoustique laboratoire justifiant l'affaiblissement acoustique de l'ensemble vitré . Nous transmettre le détails d'étanchéité en périphérie pour avis";;13/02/2024;;;-58;28/02/2024;;;;;13/02/2024;;14/02/2024;REF;;33;43;"Vincent Pottier :
voir PJ";;;
PECM;EXE;DPR;MEXT;BUR;R+1;PLN;34;FIXE N11;0;FIXE N11.pdf;DI;13/02/2024;;Julien MATHIEU;/01 - DOC EXE/Lot 05 - MEXT/Pièces graphiques;;;13/02/2024;;16/02/2024;VOB;;249;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;13/02/2024;-20;19/03/2024;VOB;;71;;"Chérif HADREB :
La validation acoustique du châssis s'effectue sur la base du PV d'essai acoustique laboratoire justifiant l'affaiblissement acoustique de l'ensemble vitré. Joindre détails de calfeutrement en périphérie du châssis pour avis";;13/02/2024;;;-58;28/02/2024;;;;;13/02/2024;;14/02/2024;REF;;34;44;"Vincent Pottier :
voir PJ";;;
PECM;EXE;DPR;MEXT;BUR;R+1;PLN;33;FIXE N11 Environnement;0;FIXE N11 Environnement.pdf;DI;13/02/2024;;Julien MATHIEU;/01 - DOC EXE/Lot 05 - MEXT/Pièces graphiques;;;13/02/2024;;16/02/2024;VOB;;248;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;13/02/2024;-20;19/03/2024;VOB;;72;;"Chérif HADREB :
La validation acoustique du châssis s'effectue sur la base du PV d'essai acoustique laboratoire justifiant l'affaiblissement acoustique de l'ensemble vitré . Transmettre détails d'exécution  d'étanchéité en périphérie pour avis.";;13/02/2024;;;-58;28/02/2024;;;;;13/02/2024;;14/02/2024;REF;;35;45;"Vincent Pottier :
voir PJ";;;
PECM;EXE;DPR;MEXT;BUR;R+1;PLN;32;FIXE N10;0;FIXE N10.pdf;DI;13/02/2024;;Julien MATHIEU;/01 - DOC EXE/Lot 05 - MEXT/Pièces graphiques;;;13/02/2024;;16/02/2024;VOB;;247;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;13/02/2024;-20;19/03/2024;VOB;;73;Châssis vitré;"Chérif HADREB :
La validation acoustique du châssis s'effectue sur la base du PV d'essai acoustique laboratoire justifiant l'affaiblissement acoustique de l'ensemble vitré . Transmettre détails d'exécution  d'étanchéité en périphérie pour avis.";;13/02/2024;;;-58;28/02/2024;;;;;13/02/2024;;14/02/2024;REF;;36;46;"Vincent Pottier :
voir PJ";;;
PECM;EXE;DPR;MEXT;BUR;R+1;PLN;31;FIXE N10 Environnement;0;FIXE N10 Environnement.pdf;DI;13/02/2024;;Julien MATHIEU;/01 - DOC EXE/Lot 05 - MEXT/Pièces graphiques;;;13/02/2024;;16/02/2024;VOB;;246;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;13/02/2024;-20;19/03/2024;VOB;;74;;"Chérif HADREB :
La validation acoustique du châssis s'effectue sur la base du PV d'essai acoustique laboratoire justifiant l'affaiblissement acoustique de l'ensemble vitré . Transmettre détails d'exécution  d'étanchéité en périphérie pour avis.";;13/02/2024;;;-58;28/02/2024;;;;;13/02/2024;;14/02/2024;REF;;37;47;"Vincent Pottier :
voir PJ";;;
PECM;EXE;DPR;FP;TZ;R+1;PLN;2;PLAN FAUX PLAFONDS SUSPENDU;D;KRT Plan plafonds suspendus R01 indice A.pdf;DI;05/02/2024;;Romario BANDULA;/01 - DOC EXE/Lot 14 - Plafonds Suspendus/Pièces graphiques;;;05/02/2024;-6;26/02/2024;VAO;;259;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;05/02/2024;-28;19/03/2024;VOB;;75;;"Chérif HADREB :
PRENDRE EN COMPTE NOS OBSERVATIONS : 
1 - L’absorption acoustique  de la plaque de plâtre perforée doit être cohérente à la notice acoustique à savoir ?w ? 0,70. Type de plafond Delta UFF 8/18 R ou Delta UFF 8/18 Q, Cf. Notice acoustique §14.2. Transmettre fiche technique et un détail du complexe du plafond, Cf. Notice acoustique §14.2.1. Justifier, par calculs, que la surface du plafond en plaque perforée représente au moins 69% de la surface au sol.  2 – L’Organic Mineral devra justifier d’une absorption acoustique ?w ? 1,0, épaisseur 75 mm. 3 – Barrière acoustique 72/48 (laine de verre). 4 – Jouée devra être cohérente à la notice acoustique §14.4 (Plaque de plâtre BA13 + Laine de verre). 5 – Bac basculant en tôle perforée + laine de verre, devra justifier une absorption acoustique ?w = 0,75 et une atténuation acoustique Dncw + C = 45 dB. Cf Notice acoustique, §14.6";"Romario BANDULA :
Vous trouverez ci-joint le carnet de coupes pour les différents type de faux-plafond.
Les différentes fiches techniques sont déjà présentes sur la GED, qui répondent à vos différentes remarques.
 fr :  
PECM-EXE-DPR-FP-TZ-R+1-CPE-003-CARNET DE COUPES FAUX PLAFOND-A.pdf";05/02/2024;;;-66;20/02/2024;;;;;;;;;;;;;;;
PECM;EXE;DPR;FP;TZ;R+1;PLN;2;PLAN FAUX PLAFONDS SUSPENDU;C;KRT Plan plafonds suspendus R01 indice A.pdf;;15/12/2023;;Romario BANDULA;/01 - DOC EXE/Lot 14 - Plafonds Suspendus/Pièces graphiques;;;15/12/2023;-5;04/01/2024;VAO;;221;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;15/12/2023;-17;15/01/2024;VOB;;2;;"Chérif HADREB :
Préciser et justifier les éléments suivants :
> Habillage des poutres, prévoir panneau de laine de verre 
> les bacs métalliques perforés dans les circulations devront être équipés de panneau en laine de roche ensaché. Justifier leur absorption acoustique Cf Notice acoustique §14.6
> Plafond en plaque de plâtre perforée : Préciser le type de perforation, le % ainsi que son absorption acoustique à l'aide de PV acoustique, Cf Notice acoustique §14.2. Fournir une coupe détail du complexe. 
> Préciser l'épaisseur du panneau Organic Minéral de chez Knauf, Cf Notice acoustique §14.5
> le % de la surface du plafond en plaque de plâtre perforée doit être au moins 65% de la surface au sol d'un bureau ou d'un plateau de bureaux. A justifier.";;15/12/2023;;15/12/2023;PI;;;;;;;;;;;;;;;;
PECM;EXE;DPR;MEXT;BUR;RDC;PLN;30;MEXT DELICE DE MARENGO RDC;B;Rue Marengo - Ensemble menuiserie RDC commerce _ R+1  - 24.pdf;DI;02/02/2024;;Julien MATHIEU;/01 - DOC EXE/Lot 05 - MEXT/Pièces graphiques;;;02/02/2024;;06/02/2024;VOB;;243;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;02/02/2024;-32;19/03/2024;VOB;;76;;"Chérif HADREB :
Le visa acoustique des ensembles menuisés vitrés s’effectue sur la base de PV d’essais acoustiques laboratoire. Transmettre les détails d’exécution de calfeutrement en périphérie des châssis.";;02/02/2024;;;-70;17/02/2024;;;;;02/02/2024;;14/02/2024;REF;;29;39;"Vincent Pottier :
voir PJ";;;
PECM;EXE;DPR;MEXT;BUR;RDC;PLN;30;MEXT DELICE DE MARENGO RDC;0;Rue Marengo - Ensemble menuiserie RDC commerce _ R+1  - 24.pdf;;19/12/2023;;Quentin AUBERT-TRUCHEFAUD;/01 - DOC EXE/Lot 05 - MEXT/Pièces graphiques;;;19/12/2023;-5;08/01/2024;VOB;;223;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;19/12/2023;-12;15/01/2024;VOB;;1;;"Chérif HADREB :
Nous transmettre:
> Un plan de repérage de l'ensemble châssis + bloc porte. 
> PV ou rapport d'essai acoustique justifiant la performance de l'ouvrage. Ce rapport devra posséder le même type de vitrage, type de bloc porte ... etc.";;19/12/2023;-6;09/01/2024;S;;164;;"Meriem ABDELLAOUI :
Il conviendra d'indiquer les fixations des menuiseries mises en place (espacement, type, ...).";;;;;;;;;;;;
PECM;EXE;DPR;MEXT;BUR;R+1;PLN;37;Rue de MARENGO MEXT 34;A;Rue de MARENGO - MEXT 34 IndB.pdf;DI;23/01/2024;;Julien MATHIEU;/01 - DOC EXE/Lot 05 - MEXT/Pièces graphiques;;;23/01/2024;;02/02/2024;VOB;;241;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;23/01/2024;-41;19/03/2024;VOB;;77;;"Chérif HADREB :
Le visa acoustique des ensembles menuisés vitrés s’effectue sur la base de PV d’essais acoustiques laboratoire. Transmettre les détails d’exécution de calfeutrement en périphérie des châssis.";;23/01/2024;;;-79;07/02/2024;;;;;;;;;;;;;;;
PECM;EXE;DPR;MEXT;BUR;R+1;PLN;36;VEC;0;FIXE N-12.pdf;DI;23/01/2024;;Julien MATHIEU;/01 - DOC EXE/Lot 05 - MEXT/Pièces graphiques;;;23/01/2024;;02/02/2024;VOB;;239;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;23/01/2024;-41;19/03/2024;VOB;;78;;"Chérif HADREB :
Le visa acoustique des ensembles menuisés vitrés s’effectue sur la base de PV d’essais acoustiques laboratoire. Transmettre les détails d’exécution de calfeutrement en périphérie des châssis.";;23/01/2024;;;-79;07/02/2024;;;;;;;;;;;;;;;
PECM;EXE;DPR;MEXT;BUR;R+1;PLN;7;MEXT Rivoli 38;0;162 rue de Rivoli - MEXT Type 1 REP 38 IndA.pdf;DI;07/12/2023;;Julien MATHIEU;/01 - DOC EXE/Lot 05 - MEXT/Pièces graphiques;;;07/12/2023;-2;23/12/2023;VOB;;217;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;07/12/2023;-25;15/01/2024;VOB;;3;;"Chérif HADREB :
Joindre PV acoustique des châssis justifiant le respect des affaiblissements acoustiques fixés dans la notice acoustique, Cf §9.7";;07/12/2023;;07/12/2023;PI;;;;;;07/12/2023;;21/12/2023;REF;;19;29;"Vincent Pottier :
voir PJ";;;
PECM;EXE;DPR;MEXT;BUR;R+1;PLN;8;MEXT Rivoli 37;0;162 rue de Rivoli - MEXT Type 1 REP 37 IndA.pdf;DI;07/12/2023;;Julien MATHIEU;/01 - DOC EXE/Lot 05 - MEXT/Pièces graphiques;;;07/12/2023;-2;23/12/2023;VOB;;216;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;07/12/2023;-25;15/01/2024;VOB;;34;;"Chérif HADREB :
Comme il est stipulé dans la notice acoustique au §9.3, le visa acoustique des châssis s'effectue sur la base de PV acoustique. à nous les transmettre.
Les affaiblissements acoustiques des châssis, selon l'exposition, sont repérés au § 9.7 de la notice acoustique marché.";;07/12/2023;;07/12/2023;PI;;;;;;07/12/2023;;21/12/2023;REF;;20;30;"Vincent Pottier :
voir PJ";;;
PECM;EXE;DPR;MEXT;BUR;R+1;PLN;7;MEX39T Rivoli;0;162 rue de Rivoli - MEXT Type 1 REP 39 IndA.pdf;DI;07/12/2023;;Julien MATHIEU;/01 - DOC EXE/Lot 05 - MEXT/Pièces graphiques;;;07/12/2023;-2;23/12/2023;VOB;;218;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;07/12/2023;-25;15/01/2024;VOB;;35;;"Chérif HADREB :
Comme il est stipulé dans la notice acoustique au §9.3, le visa acoustique des châssis s'effectue sur la base de PV acoustique. à nous les transmettre.
Les affaiblissements acoustiques des châssis, selon l'exposition, sont repérés au § 9.7 de la notice acoustique marché.";;07/12/2023;;07/12/2023;PI;;;;;;07/12/2023;;21/12/2023;REF;;21;31;"Vincent Pottier :
voir PJ";;;
PECM;EXE;DPR;MEXT;BUR;R+1;PLN;6;MEXT Rivoli 36;0;162 rue de Rivoli - MEXT Type 1 REP 36 IndA.pdf;DI;07/12/2023;;Julien MATHIEU;/01 - DOC EXE/Lot 05 - MEXT/Pièces graphiques;;;07/12/2023;-2;23/12/2023;VOB;;215;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;07/12/2023;-25;15/01/2024;VOB;;36;;"Chérif HADREB :
Comme il est stipulé dans la notice acoustique au §9.3, le visa acoustique des châssis s'effectue sur la base de PV acoustique. à nous les transmettre.
Les affaiblissements acoustiques des châssis, selon l'exposition, sont repérés au § 9.7 de la notice acoustique marché.";;07/12/2023;;07/12/2023;PI;;;;;;07/12/2023;;21/12/2023;REF;;22;32;"Vincent Pottier :
voir PJ";;;
PECM;EXE;DPR;MEXT;BUR;R+1;PLN;5;MEXT Rivoli 35;0;162 rue de Rivoli - MEXT Type 1 REP 35 IndA.pdf;DI;07/12/2023;;Julien MATHIEU;/01 - DOC EXE/Lot 05 - MEXT/Pièces graphiques;;;07/12/2023;-2;23/12/2023;VOB;;214;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;07/12/2023;-25;15/01/2024;VOB;;4;;"Chérif HADREB :
Le visa acoustique des châssis de façades s'effectue sur la base de PV ou rapport d'essais acoustiques laboratoires Cf. Notice acoustique §9.3.
se reporter au repérage des affaiblissements acoustique de la notice acoustique §9.7.
Nous transmettre les PV acoustiques des châssis, fixes, ouvrants, prévus. A ne pas confondre avec des fiches techniques !";;07/12/2023;;07/12/2023;PI;;;;;;07/12/2023;;21/12/2023;REF;;23;33;"Vincent Pottier :
voir PJ";;;
PECM;EXE;DPR;MEXT;TZ;R+1;PEC;4;FDES BOIS;0;FDES Bois.pdf;DI;23/11/2023;;Romario BANDULA;/01 - DOC EXE/Lot 05 - MEXT/Pièces écrites;;;23/11/2023;;23/11/2023;PI;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;23/11/2023;-38;15/01/2024;VOB;;37;;"Chérif HADREB :
Comme il est stipulé dans la notice acoustique au §9.3, le visa acoustique des châssis s'effectue sur la base de PV acoustique. à nous les transmettre.
Les affaiblissements acoustiques des châssis, selon l'exposition, sont repérés au § 9.7 de la notice acoustique marché.";;23/11/2023;-32;09/01/2024;H;;167;;;;23/11/2023;;28/11/2023;VSO;;11;21;"Vincent Pottier :
voir PJ";;;
